,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
a172+trametinib_MAP3K11,0.07600436,0.077765696,0.9773508,0.8577177,0.5209415,0.805171134960508,0.5349716856553989,0.9349157684772006,0.9368814173035712,0.997901923562506,2955,1440,0.70095026,0.55726224,1.2578464,0.20473285,0.033535283,0.07518796992481201,0.37744360902255636,0.8106544608763206,0.8583059720971227,0.9444819064879931,13,7,a172+trametinib_MAP3K11,a172+trametinib,MAP3K11,False,True,4
a172+trametinib_CAMK2B,0.082707435,0.07990897,1.0350207,0.84268755,0.4693155,0.7877723466797203,0.4889657773736347,0.92904249710617,0.9337903377059411,0.9949155175331593,2882,1530,0.646692,0.393089,1.6451541,0.3201074,-0.20108983,-0.06616541353383458,-0.11729323308270674,0.8551739734713898,0.9200052767667145,0.9295315962500028,7,13,a172+trametinib_CAMK2B,a172+trametinib,CAMK2B,False,True,4
a172+trametinib_SBK1,0.06280524,0.08229861,0.7631386,0.87247694,0.58882344,0.8275137874703227,0.5895471341626992,0.9442355814786868,0.9277324850198734,1.0177886370535574,3135,1269,0.5054766,0.5430607,0.93079203,0.32393324,0.405783,0.1760060297466279,0.6060150375939849,0.837086383721154,0.8322379098205687,1.0058258267778628,13,7,a172+trametinib_SBK1,a172+trametinib,SBK1,False,False,4
a172+trametinib_CAMK1G,0.08466447,0.11060898,0.7654394,0.8325352,0.59716976,0.7653294760228693,0.5972366852644057,0.9262885614980874,0.9084179616339629,1.0196722220595251,3015,1283,0.47500294,0.8081153,0.587791,0.3465384,0.6723208,0.33684210526315783,0.7187969924812029,0.8896578113114655,0.8010137205590112,1.1106648843550286,13,7,a172+trametinib_CAMK1G,a172+trametinib,CAMK1G,False,True,4
a172+trametinib_MARK3,0.07378554,0.068564385,1.0761497,0.8624748,0.4947375,0.8136780462931927,0.5163641226974496,0.9370363148892019,0.9431819614182216,0.9934841347900899,3019,1408,0.64211595,0.5851637,1.097327,0.7872811,0.41115808,0.6932330827067669,0.4781954887218045,0.9509570021363077,0.9430752230642002,1.008357529579134,12,8,a172+trametinib_MARK3,a172+trametinib,MARK3,False,False,4
a172+lapatinib_DCLK2,0.019130694,0.029579462,0.64675593,0.9658246,0.68063235,0.9385827618771865,0.64878030731185,0.984287186354277,0.9748133307743511,1.009718635641144,3159,1381,0.15060738,0.23008075,0.6545849,0.6868679,0.60179347,0.58796992481203,0.6601503759398496,0.9545674471621084,0.9306786195973602,1.0256681813267432,12,8,a172+lapatinib_DCLK2,a172+lapatinib,DCLK2,True,False,4
a172+lapatinib_SNRK,0.017140988,0.024025904,0.7134378,0.9702647,0.67731243,0.9484075172894298,0.6479796404633799,0.9862950755366995,0.9793214916172335,1.0071208321058593,3117,1436,0.11467679,0.14333186,0.80007887,0.648045,0.4553437,0.6421052631578947,0.4857142857142857,0.9735851192847083,0.9671601644898051,1.0066431135512002,11,9,a172+lapatinib_SNRK,a172+lapatinib,SNRK,True,False,4
a172+lapatinib_EPHB1,0.02633075,0.048776932,0.5398197,0.9455873,0.6887034,0.9104269362238032,0.6638500888239249,0.9787096474385597,0.9610376682863925,1.0183884354748318,3296,1209,0.23053451,0.32967442,0.6992793,0.481845,0.61640626,0.42556390977443603,0.6902255639097743,0.942296131108711,0.9170283844809257,1.027553941683155,14,6,a172+lapatinib_EPHB1,a172+lapatinib,EPHB1,True,False,4
a172+zstk474_LIMK1,0.07664067,0.138481,0.5534382,0.8596326,0.7055111,0.7807101589521714,0.6799779569580582,0.9286042295116791,0.8769919712394572,1.0588514604065054,3138,1127,0.54262984,1.13952,0.47619158,0.30895287,0.82592064,0.4036149155528111,0.8706766917293233,0.830265748289062,0.6436733549272685,1.2898867755414194,15,5,a172+zstk474_LIMK1,a172+zstk474,LIMK1,True,False,4
a172+lapatinib_PRKX,0.025188727,0.04117603,0.6117328,0.9530429,0.6842054,0.9194666084893954,0.65428955778422,0.9791361149045216,0.9641393215002105,1.015554591613353,3205,1286,0.20024085,0.21373889,0.936848,0.39811456,0.25155902,0.3218045112781954,0.44360902255639095,0.943185681922086,0.9392511542106153,1.0041890049257138,12,8,a172+lapatinib_PRKX,a172+lapatinib,PRKX,True,False,4
a172+trametinib_MAP3K2,0.067102656,0.0739047,0.90796196,0.86731416,0.5186005,0.811650709100856,0.5407421943143756,0.9413694581128746,0.9370263203756375,1.0046350221363003,3085,1375,0.5318416,0.5432768,0.9789514,0.5539347,0.4087988,0.4541353383458646,0.48872180451127817,0.9243418434545423,0.9193829399749643,1.0053937301465623,11,9,a172+trametinib_MAP3K2,a172+trametinib,MAP3K2,False,True,4
a172+trametinib_CAMK2D,0.080562636,0.085351884,0.9438882,0.8572432,0.50123835,0.7992523699580598,0.520384396778265,0.9320377053304675,0.9298839519519482,1.0023161528640194,2987,1400,0.6137711,0.6046959,1.0150079,0.3265309,0.21708295,0.2857142857142857,0.23157894736842105,0.859019757584561,0.8603527108929504,0.9984506897095657,9,11,a172+trametinib_CAMK2D,a172+trametinib,CAMK2D,False,False,4
a172+trametinib_SRMS,0.077240296,0.10113839,0.76370895,0.8601072,0.61763215,0.808758606815288,0.633772514065324,0.9359259136630617,0.9205433501807881,1.0167103086228937,3160,1190,0.6218349,0.7503231,0.8287561,0.51392734,0.48450541,0.4330827067669173,0.6601503759398496,0.9015853676577276,0.8775376109715091,1.027403676361627,14,6,a172+trametinib_SRMS,a172+trametinib,SRMS,False,True,4
a172+lapatinib_EPHA4,0.014558564,0.019118026,0.7615098,0.97504884,0.6423434,0.9550691645497313,0.6185076976563075,0.9879874721291624,0.9835616199593145,1.0044998219532306,3110,1453,0.106116556,0.12984686,0.81724393,0.8571215,0.4078884,0.6706766917293233,0.4631578947368421,0.979263932546818,0.9756549054215959,1.0036990816170421,9,11,a172+lapatinib_EPHA4,a172+lapatinib,EPHA4,True,False,4
a172+trametinib_MATK,0.084769934,0.100850716,0.84054863,0.84314114,0.55110407,0.7833187572440192,0.5621471451238477,0.9293648324809851,0.9200178129405553,1.010159607139078,3077,1280,0.6362665,0.83468217,0.762286,0.35290742,0.57001114,0.38947368421052625,0.6375939849624059,0.8399938978820025,0.7865636642143117,1.0679286828245005,12,8,a172+trametinib_MATK,a172+trametinib,MATK,False,True,4
a172+nintedanib_EPHB6,0.06616375,0.119436525,0.5539658,0.8759785,0.69214106,0.8121485983419243,0.6670088496892623,0.941515864592783,0.8951001324542296,1.0518553516591362,3192,1101,0.64454055,0.8210214,0.78504723,0.3684595,0.47409266,0.40751879699248117,0.669172932330827,0.8501198148664807,0.8141959970925023,1.0441218304956823,12,8,a172+nintedanib_EPHB6,a172+nintedanib,EPHB6,True,False,4
a172+zstk474_NEK5,0.0675667,0.10200349,0.66239595,0.8635218,0.6522505,0.7804310907178996,0.6339508092690879,0.9348951935390087,0.9054225773543365,1.0325512273736224,3126,1221,0.46029577,0.536437,0.8580612,0.62557,0.44817325,0.5729323308270676,0.4646616541353384,0.9282871908002602,0.9166286381815312,1.0127189486920876,14,6,a172+zstk474_NEK5,a172+zstk474,NEK5,True,False,4
a172+trametinib_CAMK1D,0.07514992,0.09149782,0.8213302,0.848493,0.5877878,0.7952311436536478,0.5931474800230925,0.9335454689373812,0.9222390932152202,1.012259701204753,3149,1222,0.51995736,0.7671113,0.67781216,0.32962835,0.68822,0.29624060150375936,0.7503759398496239,0.8983282201907489,0.8468540740324617,1.0607827815165167,14,6,a172+trametinib_CAMK1D,a172+trametinib,CAMK1D,False,True,4
a172+trametinib_TAOK3,0.07971639,0.07392583,1.0783293,0.85980797,0.4484213,0.8047320538482078,0.4680392067907501,0.9321362898693821,0.9410817767428324,0.9904944638239501,2815,1618,0.7446228,0.61608875,1.2086291,0.515843,0.201611,0.3639097744360902,0.2721804511278195,0.881638592611005,0.8988651418039905,0.9808352238930832,13,7,a172+trametinib_TAOK3,a172+trametinib,TAOK3,False,True,4
a172+trametinib_FER,0.06234146,0.060202695,1.035526,0.88381237,0.4853153,0.8364568529638741,0.5044584233389892,0.9465511323286154,0.9486764083922192,0.9977597460579781,2979,1458,0.45892555,0.56231546,0.8161354,0.6210767,0.52580965,0.4481203007518797,0.5774436090225563,0.9269062467273986,0.900634557490695,1.0291701989649393,14,6,a172+trametinib_FER,a172+trametinib,FER,False,True,4
a172+trametinib_CDK8,0.08275544,0.10626693,0.7787506,0.8527427,0.56430924,0.7983696061540729,0.57781992587728,0.9365905637779224,0.9188331145578424,1.0193260875546755,3124,1244,0.6375863,0.66698235,0.9559268,0.41135383,0.30365872,0.4285714285714286,0.34285714285714286,0.8636360037168274,0.851694624543399,1.0140207285913425,11,9,a172+trametinib_CDK8,a172+trametinib,CDK8,False,True,4
a172+trametinib_GRK4,0.09570927,0.12045663,0.7945538,0.83571696,0.56372416,0.7728539698796473,0.5744328871628547,0.9196818747607124,0.9064900423359961,1.0145526501214746,3022,1345,0.6979648,0.9566876,0.72956395,0.57182604,0.58037466,0.45112781954887216,0.5458646616541353,0.9063885490249808,0.8655861032389699,1.0471385176279178,13,7,a172+trametinib_GRK4,a172+trametinib,GRK4,False,True,4
a172+trametinib_PRKCD,0.08649282,0.11017857,0.785024,0.84681547,0.5982603,0.7785653255667652,0.604938931476982,0.9294427047411282,0.9158636402690753,1.014826513331246,3100,1180,0.59010375,0.644096,0.9161736,0.4125296,0.4245795,0.4796992481203006,0.524812030075188,0.8880990704045914,0.8650460264870359,1.0266494998088995,12,8,a172+trametinib_PRKCD,a172+trametinib,PRKCD,False,True,4
a172+trametinib_MST4,0.08764868,0.10569607,0.82925206,0.83336115,0.56797117,0.7674302556494969,0.5667000251733579,0.9210985150968797,0.9113871083963206,1.0106556331673895,2972,1346,0.7289624,0.8442348,0.8634593,0.27321076,0.3940546,0.052710903150553684,0.5834586466165413,0.8008542627147364,0.7716052512902734,1.0379067034284084,11,9,a172+trametinib_MST4,a172+trametinib,MST4,False,True,4
a172+trametinib_PIK3C3,0.082608,0.08783379,0.9405036,0.84193003,0.517549,0.7764846365542533,0.536788073394147,0.9254105433861364,0.9243936633052102,1.0011000508996246,2968,1417,0.62392247,0.6206639,1.0052502,0.25219357,0.268903,0.4060150375939849,0.3744360902255639,0.8209140272985972,0.8284160748946033,0.990944106683395,11,9,a172+trametinib_PIK3C3,a172+trametinib,PIK3C3,False,True,4
