,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
bxpc3+TGFB_SMAD2,0.021365693,0.0056200414,3.8016968,0.99314994,0.20569207,0.8713319835087442,0.26796145161659135,0.9947929728818357,0.9986431687781586,0.9961445729398684,2214,1346,,,,,,,,,,,,,bxpc3+TGFB_SMAD2,bxpc3+TGFB,SMAD2,False,True,0
bxpc3+TGFB_SMAD3,0.018792132,0.0096384175,1.9497113,0.9940208,0.395925,0.8663845854262113,0.3066765898843452,0.9954452551589866,0.9976718288757,0.9977682303416119,2145,1315,0.7524023056030273,1.4924873113632202,0.5041264295578003,,,,,,,,1.0,0.0,bxpc3+TGFB_SMAD3,bxpc3+TGFB,SMAD3,False,True,0
bxpc3+TGFB_SMAD4,0.025602091,0.010486436,2.4414482,0.9917621,0.18132037,0.8490463329517512,0.22036184818326254,0.9936541752370348,0.9975484563574194,0.9960961484170857,2074,1353,,,,,,,,,,,,,bxpc3+TGFB_SMAD4,bxpc3+TGFB,SMAD4,False,True,0
bxpc3+TGFB_SMAD5,0.04241601,0.037671704,1.1259382,0.9870724,0.23903668,0.837533057430958,0.27637282618984305,0.98960491517655,0.99309938314016,0.996481250494225,2087,1254,0.6258079409599304,0.43317899107933044,1.444686770439148,0.6500580310821533,-0.47894442081451416,0.6686646347021027,0.022307692307692306,0.7134372683453665,0.8115934248842508,0.87905747689752,17.0,8.0,bxpc3+TGFB_SMAD5,bxpc3+TGFB,SMAD5,False,True,0
bxpc3+TGFB_SMAD6,0.023392031,0.006327861,3.6966727,0.9926439,0.18191554,0.8598540914479523,0.23466941425564086,0.9943944271096191,0.9984901774398112,0.9958980564629151,2121,1378,,,,,,,,,,,,,bxpc3+TGFB_SMAD6,bxpc3+TGFB,SMAD6,False,True,0
bxpc3+TGFB_SMAD7,0.029680703,0.018867286,1.5731305,0.9904531,0.21796426,0.8478891236425187,0.2518734523813457,0.9924676613794556,0.9958335832090908,0.9966199956635441,2064,1307,0.1842413693666458,0.28211989998817444,0.6530604958534241,0.9096337556838989,0.1200094223022461,0.6970505964417754,0.12967032967032965,0.9029122865502249,0.8658721213479365,1.0427778701832167,12.0,2.0,bxpc3+TGFB_SMAD7,bxpc3+TGFB,SMAD7,False,True,0
bxpc3+TGFB_SMAD9,0.021773882,0.0066054026,3.2963748,0.99295497,0.21611701,0.8667803584908388,0.2399701777539075,0.9946299119402575,0.998431442515218,0.9961924971379269,2163,1379,,,,,,,,,,,,,bxpc3+TGFB_SMAD9,bxpc3+TGFB,SMAD9,False,True,0
bxpc3+TGFB_SMURF1,0.035781346,0.009862219,3.6281233,0.9888892,-0.17586292,0.873570558645628,0.039413398379574534,0.991560688003321,0.9976390001361438,0.9939073030104142,1944,1615,0.6678119897842407,0.6161398887634277,1.0838642120361328,0.8756771683692932,-0.2169341742992401,0.7,-0.3,0.9326458216012411,0.9545507631251063,0.977052093644396,2.0,3.0,bxpc3+TGFB_SMURF1,bxpc3+TGFB,SMURF1,False,True,0
bxpc3+TGFB_SMURF2,0.027975915,0.0068844575,4.063634,0.99146676,0.00038506836,0.8679205265267832,0.09868225953941692,0.993493337085238,0.9983728961934616,0.9951124884030526,1940,1571,0.8480671048164368,1.2004033327102661,0.7064851522445679,,,,,,,,1.0,0.0,bxpc3+TGFB_SMURF2,bxpc3+TGFB,SMURF2,False,True,0
bxpc3+TGFB_SP1,0.027946223,0.0084970975,3.288914,0.99113464,0.054407313,0.8553259616770653,0.16039339651969983,0.9932223800688856,0.9979638768804722,0.995248829219743,2039,1431,,,,,,,,,,,,,bxpc3+TGFB_SP1,bxpc3+TGFB,SP1,False,True,0
bxpc3+TGFB_TGFBR1,0.018637324,0.02609775,0.7141353,0.99413145,0.60302335,0.8694871188901908,0.4306005730304236,0.9955378595782636,0.9937074951036339,1.001841954985394,2342,1152,0.28090211749076843,0.9493370652198792,0.2958929240703583,0.8184489607810974,0.842911422252655,0.6507692307692308,0.883076923076923,0.9476297816534645,0.8919742543005933,1.062395889886431,24.0,1.0,bxpc3+TGFB_TGFBR1,bxpc3+TGFB,TGFBR1,False,True,0
