,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
a549+IFNG_EHF,0.07442466,0.015518599,4.7958364,0.97828984,0.2265392,0.8251320644001661,0.3168626263033766,0.983160174779219,0.9969572507930381,0.9861608148164387,2130,1082,,,,,,,,,,,,,a549+IFNG_EHF,a549+IFNG,EHF,False,True,0
a549+IFNG_ETV7,0.07121046,0.0047678854,14.935438,0.9813865,0.15870464,0.83563967208136,0.21365641408639888,0.9857110131744589,0.9989221682366636,0.9867745901709984,2014,1270,0.0101526640355587,0.43956470489501953,0.02309708669781685,,,,,,,,1.0,0.0,a549+IFNG_ETV7,a549+IFNG,ETV7,False,True,0
a549+IFNG_FBXO6,0.08207265,0.010157838,8.079736,0.9795244,0.23017296,0.8036141464473469,0.30638755781106364,0.9841522314236741,0.997858850930319,0.986263969604653,2122,1102,,,,,,,,,,,,,a549+IFNG_FBXO6,a549+IFNG,FBXO6,False,True,0
a549+IFNG_FMNL2,0.08285211,0.011753165,7.0493445,0.9788228,0.23704377,0.8002564219859983,0.3164223554008433,0.9835913831303735,0.9975988018550035,0.9859588657298068,2126,1096,,,,,,,,,,,,,a549+IFNG_FMNL2,a549+IFNG,FMNL2,False,True,0
a549+IFNG_FOXN3,0.0816127,0.004525032,18.035828,0.9797617,0.044758476,0.8258789675343232,0.17497988376241683,0.9844236910135594,0.99896743449663,0.9854412236266751,1995,1318,,,,,,,,,,,,,a549+IFNG_FOXN3,a549+IFNG,FOXN3,False,True,0
a549+IFNG_GUK1,0.0758387,0.005338846,14.205074,0.98121625,0.19547668,0.8293985150289851,0.22783046810991905,0.9855507270650434,0.9988019672364938,0.9867328653665809,2041,1263,,,,,,,,,,,,,a549+IFNG_GUK1,a549+IFNG,GUK1,False,True,0
a549+IFNG_HLA-DQB1,0.08634855,0.014686876,5.8793,0.97684443,0.19333957,0.8063431379900036,0.3203675642459718,0.9820285270789596,0.9970589852171193,0.9849252066718132,2160,1058,0.08434739708900452,0.306059330701828,0.275591641664505,-0.33304545283317566,0.25522807240486145,-0.39999999999999997,0.6,0.8523753411603835,0.9903124589964659,0.8607135388603905,5.0,0.0,a549+IFNG_HLA-DQB1,a549+IFNG,HLA-DQB1,False,True,0
a549+IFNG_HLX,0.091413684,0.07568191,1.207867,0.96632636,0.36635143,0.7881880845751955,0.49732046604867725,0.9729432036961831,0.9870215644936712,0.985736521567581,2349,757,0.4308113753795624,0.632073163986206,0.6815846562385559,0.5548876523971558,0.07470976561307907,0.5101412859154123,0.22230769230769232,0.8230039157731441,0.9180785219977031,0.8964417487758233,21.0,4.0,a549+IFNG_HLX,a549+IFNG,HLX,False,True,0
a549+IFNG_IFI16,0.113786966,0.2048523,0.5554586,0.94840914,0.60130155,0.7505495703025776,0.6555552464456286,0.9573979646544892,0.9687424883157179,0.9882894331589063,2411,467,0.886410653591156,1.3901755809783936,0.637624979019165,0.42237815260887146,0.01747939921915531,0.49630211512110667,0.10769230769230768,0.7741141979412921,0.8055821701393014,0.9609376009494253,21.0,4.0,a549+IFNG_IFI16,a549+IFNG,IFI16,False,True,0
a549+IFNG_IFNGR1,0.082267575,0.024619833,3.3415165,0.9825186,0.3616447,0.8152588121057761,0.19234530611296832,0.9865186004811143,0.9942776326332522,0.9921963122799123,1937,1352,0.7189067006111145,0.9565063714981079,0.7515963315963745,0.45197150111198425,0.6957129240036011,0.48692307692307696,0.8653846153846154,0.8421558666169517,0.9523491214249376,0.8842932152411598,24.0,1.0,a549+IFNG_IFNGR1,a549+IFNG,IFNGR1,False,True,0
a549+IFNG_IFNGR2,0.08236765,0.026965497,3.054557,0.98192257,0.3345778,0.8149745786305375,0.13101759378131386,0.9860651810479261,0.9937407645134174,0.9922760706417738,1906,1558,0.7158663272857666,0.8163797855377197,0.8768790364265442,0.7899649739265442,0.8211905360221863,0.7484615384615385,0.8123076923076924,0.9143288969597403,0.9490999469754315,0.9633641850613323,23.0,2.0,a549+IFNG_IFNGR2,a549+IFNG,IFNGR2,False,True,0
a549+IFNG_IRF1,0.07018049,0.0046179495,15.197328,0.9825102,0.22353415,0.8369268818385937,0.2262101604253573,0.9865735735572995,0.9989286166741275,0.9876317056988883,2070,1345,,,,,,,,,,,,,a549+IFNG_IRF1,a549+IFNG,IRF1,False,True,0
a549+IFNG_IRF2,0.076491244,0.052468367,1.4578545,0.97326505,0.41500527,0.7994267226328353,0.48649406049329136,0.9788488425654304,0.9911337291488223,0.9876052179215593,2314,819,0.4943891167640686,0.583382785320282,0.8474523425102234,0.5402829051017761,0.3160654306411743,0.6443546955124254,0.4246153846153846,0.8340284773781106,0.9550504945109225,0.8732820747925095,19.0,6.0,a549+IFNG_IRF2,a549+IFNG,IRF2,False,True,0
a549+IFNG_IRF5,0.097850785,0.0068549463,14.274479,0.9786767,0.18022528,0.7916230760106913,0.2514334098025704,0.9834661833994144,0.9985107127658043,0.9849330315898989,2072,1190,,,,,,,,,,,,,a549+IFNG_IRF5,a549+IFNG,IRF5,False,False,0
a549+IFNG_IRF7,0.07284625,0.009839384,7.4035378,0.9801594,0.2326549,0.8222099319952466,0.3039942281106236,0.9846776786701723,0.9979961018253816,0.9866548344919892,2095,1134,0.04209040850400925,0.40131497383117676,0.10488123446702957,,,,,,,,1.0,0.0,a549+IFNG_IRF7,a549+IFNG,IRF7,False,True,0
a549+IFNG_IRF9,0.07843169,0.07464306,1.0507566,0.9701459,0.45401943,0.798352509828239,0.5130715332458878,0.9761570715794191,0.9886618327251437,0.9873518318075893,2316,809,0.33562126755714417,0.47401750087738037,0.7080355882644653,0.3851459324359894,0.03342266380786896,0.4785535768462431,-0.09,0.8435142575877996,0.9217335440615844,0.9151389390375071,21.0,4.0,a549+IFNG_IRF9,a549+IFNG,IRF9,False,True,0
a549+IFNG_JAK1,0.07416741,0.0150614865,4.924309,0.9815115,0.25636402,0.8219717527276871,0.15359773973412444,0.9857991793248947,0.9965044953222578,0.989257132258193,1924,1418,0.10424055904150009,0.2368527501821518,0.4401070177555084,0.6647962331771851,0.7510635852813721,0.8285714285714287,0.6571428571428573,0.8824125952272952,0.7460828263661186,1.182727391709559,5.0,1.0,a549+IFNG_JAK1,a549+IFNG,JAK1,False,True,0
a549+IFNG_JAK2,0.07516178,0.019794933,3.797021,0.98248124,0.30677342,0.828420495414731,0.1408697456473847,0.9865312387669111,0.9954134154962282,0.9910768967033771,1935,1487,0.6446897983551025,0.45483794808387756,1.4174054861068726,0.7490318417549133,0.7139852046966553,0.6652173913043479,0.8347826086956521,0.8357127848289695,0.9227100482784899,0.9057154914354383,20.0,4.0,a549+IFNG_JAK2,a549+IFNG,JAK2,False,True,0
a549+IFNG_JUN,0.07732246,0.011976546,6.456157,0.97887945,0.18448576,0.8276113058177531,0.28718810530125694,0.9836984789969172,0.9974657747148339,0.9861977262108541,2079,1128,0.7098596096038818,0.65233314037323,1.0881856679916382,,,,,,,,0.0,1.0,a549+IFNG_JUN,a549+IFNG,JUN,False,True,0
a549+IFNG_KIN,0.07229248,0.027670087,2.612658,0.97750634,0.357851,0.8088891954371644,0.3964880291499816,0.9824558514623396,0.9949558693179079,0.9874366107673321,2212,985,0.33784377574920654,0.38000422716140747,0.88905268907547,0.46962425112724304,-0.0009163375943899155,0.5735718513486725,-0.12153846153846154,0.7522190814231852,0.7881824676447485,0.9543717505807642,18.0,7.0,a549+IFNG_KIN,a549+IFNG,KIN,False,True,0
a549+IFNG_KLF4,0.07372532,0.032346074,2.2792664,0.9752322,0.31675875,0.8141841061995435,0.4264548645935723,0.9805702089587047,0.994618517970208,0.9858756812208035,2262,915,0.3735186755657196,0.4148215353488922,0.9004322290420532,0.9012020826339722,-0.34934401512145996,0.8558823529411764,-0.3058823529411765,0.9576894388412917,0.9689698585589782,0.9883583378594847,11.0,5.0,a549+IFNG_KLF4,a549+IFNG,KLF4,False,True,0
a549+IFNG_MAFB,0.07968899,0.008063615,9.882539,0.97993815,0.21983448,0.8195288198075837,0.30256229204719404,0.9845158696617243,0.9982988695388403,0.9861935134881171,2099,1134,,,,,,,,,,,,,a549+IFNG_MAFB,a549+IFNG,MAFB,False,True,0
a549+IFNG_MAFF,0.07312019,0.010317398,7.0870767,0.97945285,0.19979279,0.8281327268990226,0.2913151948857347,0.9841389506019039,0.9978993861621698,0.986210598231564,2136,1119,,,,,,,,,,,,,a549+IFNG_MAFF,a549+IFNG,MAFF,False,True,0
a549+IFNG_MCRS1,0.084423624,0.08407206,1.0041817,0.9677134,0.4857741,0.7715513446609071,0.552976181753623,0.9742010068964331,0.9868247226578831,0.9872077427008012,2414,725,0.45381584763526917,0.7198819518089294,0.6304031610488892,0.6036432981491089,0.05548187345266342,0.4623076923076923,0.07461538461538461,0.793998364255638,0.8661457061429222,0.9167029965332655,19.0,6.0,a549+IFNG_MCRS1,a549+IFNG,MCRS1,False,True,0
a549+IFNG_MYC,0.072887234,0.0064537902,11.29371,0.9812711,0.23219328,0.8299384085625676,0.28791955318697293,0.9855900504304909,0.9985925699016842,0.9869791545990839,2091,1182,,,,,,,,,,,,,a549+IFNG_MYC,a549+IFNG,MYC,False,True,0
a549+IFNG_NFKB1,0.078523695,0.010433231,7.526307,0.9803673,0.2813673,0.8049432170169393,0.3172284436431124,0.9848244890925166,0.9978143967197951,0.9869816394010936,2099,1136,0.004938983358442783,0.17106270790100098,0.028872355818748474,,,,,,,,1.0,0.0,a549+IFNG_NFKB1,a549+IFNG,NFKB1,False,True,0
a549+IFNG_PARP12,0.076904446,0.004053232,18.973612,0.9808661,0.0998113,0.836090257936024,0.1877936548922668,0.9852986508534712,0.9990638277839716,0.9862219244179493,1986,1346,0.9299423694610596,1.4695298671722412,0.6328162550926208,,,,,,,,1.0,0.0,a549+IFNG_PARP12,a549+IFNG,PARP12,False,True,0
a549+IFNG_PIK3CA,0.08209763,0.007997785,10.265046,0.98000795,0.19893514,0.8020125781617554,0.25698865170210455,0.9845566794425052,0.9982361374518921,0.9862963706720684,2070,1220,,,,,,,,,,,,,a549+IFNG_PIK3CA,a549+IFNG,PIK3CA,False,True,0
a549+IFNG_PLEK,0.08152545,0.007436299,10.963176,0.98009276,0.19834386,0.8191588515021125,0.27758207587366124,0.984646672977504,0.9983877045583316,0.9862367780391422,2094,1157,,,,,,,,,,,,,a549+IFNG_PLEK,a549+IFNG,PLEK,False,True,0
a549+IFNG_PPARG,0.09085745,0.089293554,1.0175141,0.9653088,0.3980918,0.8014819839214018,0.5054702688783066,0.9720522139539842,0.9859335430222953,0.9859206239948394,2346,779,0.4639122784137726,0.7193821668624878,0.6448760032653809,0.8311727643013,-0.05065128952264786,0.6705159800533719,-0.014615384615384615,0.9071300877117837,0.9189678742441816,0.9871183891579083,22.0,3.0,a549+IFNG_PPARG,a549+IFNG,PPARG,False,False,0
a549+IFNG_PRDM1,0.081243075,0.005970198,13.608104,0.97967064,0.072279006,0.8296451421454066,0.1906931948609095,0.9843797656889139,0.9986320731114754,0.9857281697571009,2008,1333,1.0481528043746948,2.041809320449829,0.5133451223373413,,,,,,,,1.0,0.0,a549+IFNG_PRDM1,a549+IFNG,PRDM1,False,True,0
a549+IFNG_PTGES3,0.07718392,0.03986528,1.9361187,0.9736668,0.30227992,0.8125216733067566,0.39212878283829866,0.979235441384668,0.9929861154093297,0.9861521990979769,2176,990,0.36709946393966675,0.49276110529899597,0.7449846863746643,0.5380352139472961,0.21611712872982025,0.3553846153846154,0.23384615384615384,0.791543400269278,0.9319645976299687,0.849327755884946,20.0,5.0,a549+IFNG_PTGES3,a549+IFNG,PTGES3,False,False,0
a549+IFNG_PTPN11,0.08332896,0.0038292,21.761454,0.98027766,0.0037045628,0.8308199854301388,0.08270103933142732,0.9848411062266889,0.9991132530832859,0.9857151861287468,1896,1489,,,,,,,,,,,,,a549+IFNG_PTPN11,a549+IFNG,PTPN11,False,True,0
a549+IFNG_RARRES3,0.08589192,0.06996264,1.2276826,0.9679296,0.40560937,0.7849623084938749,0.5183399749205696,0.9744141459861732,0.9889986026572937,0.9852533091230521,2362,773,0.4255664348602295,0.5641378164291382,0.7543660998344421,0.8472461104393005,0.06235046312212944,0.5269230769230769,0.20230769230769227,0.9076929270465715,0.9129107137007239,0.9942844501922858,18.0,7.0,a549+IFNG_RARRES3,a549+IFNG,RARRES3,False,True,0
a549+IFNG_RFX5,0.07349367,0.019467358,3.7752256,0.9788602,0.35037488,0.811376742032513,0.4123920481030136,0.98356167324428,0.996387253031501,0.9871279166326152,2229,955,0.2837033271789551,0.4169550836086273,0.680417001247406,0.49163028597831726,0.6532420516014099,0.8014705882352942,0.32107843137254904,0.8002991622556139,0.9734345081572474,0.8221397079610564,12.0,5.0,a549+IFNG_RFX5,a549+IFNG,RFX5,False,True,0
a549+IFNG_RNF14,0.07300616,0.009730159,7.50308,0.9793297,0.1636286,0.837763913317343,0.2846112370337557,0.9840393058931435,0.997973731485654,0.9860372821920205,2137,1132,,,,,,,,,,,,,a549+IFNG_RNF14,a549+IFNG,RNF14,False,True,0
a549+IFNG_RUNX1,0.07811968,0.0035587456,21.951466,0.9802537,0.00511014,0.8316277765632093,0.13581410809718428,0.9848517657009517,0.999174530365729,0.9856654025603168,1999,1421,,,,,,,,,,,,,a549+IFNG_RUNX1,a549+IFNG,RUNX1,False,True,0
a549+IFNG_SOX2,0.14034045,0.30865794,0.45467952,0.9377866,0.6587645,0.7509059830695055,0.6474713261933588,0.9482100337418563,0.9595840041247127,0.9881469779258866,2408,563,0.8579518795013428,1.4075512886047363,0.6095350980758667,0.3329778015613556,0.27348223328590393,0.31701744513779834,0.2453846153846154,0.7781448933313404,0.8390016265082616,0.9274652977370337,19.0,6.0,a549+IFNG_SOX2,a549+IFNG,SOX2,False,True,0
a549+IFNG_SP100,0.07565973,0.0069156587,10.940351,0.9808856,0.22781417,0.8273643315133317,0.2867196166242375,0.9852802482411502,0.9985016630021639,0.9867587453772874,2091,1162,0.5984792709350586,1.2586843967437744,0.47548002004623413,,,,,,,,1.0,0.0,a549+IFNG_SP100,a549+IFNG,SP100,False,True,0
a549+IFNG_SP110,0.080437295,0.029603632,2.7171428,0.97521913,0.31019312,0.8104511922056797,0.42932657101191524,0.9805581476886921,0.9946415857702436,0.9858406904727943,2291,883,0.24479518830776215,0.32467028498649597,0.7539808750152588,0.549450159072876,0.036931056529283524,0.3507692307692308,0.12538461538461537,0.8151900793701985,0.942782262572025,0.8646642090468063,22.0,3.0,a549+IFNG_SP110,a549+IFNG,SP110,False,True,0
a549+IFNG_SRC,0.077284545,0.0046491423,16.623398,0.98098123,0.11875421,0.8327451314490196,0.1951801279888393,0.9853938859707908,0.9989255536616297,0.9864537776201263,2017,1322,,,,,,,,,,,,,a549+IFNG_SRC,a549+IFNG,SRC,False,True,0
a549+IFNG_STAT1,0.071148254,0.014455844,4.9217644,0.9827471,0.30987793,0.8216779161632416,0.2052863590226566,0.9867403614383694,0.9966490464211218,0.9900579998362176,1997,1327,0.1102125272154808,0.3030600845813751,0.3636656105518341,0.5958325862884521,0.48368188738822937,0.4505494505494505,0.26373626373626374,0.8106601077040492,0.7963076865686296,1.0180237129158776,13.0,0.0,a549+IFNG_STAT1,a549+IFNG,STAT1,False,True,0
a549+IFNG_STAT2,0.07579809,0.04286036,1.7684894,0.9737811,0.36075217,0.7904318142185263,0.4359409990691108,0.9793311979842328,0.9928535014241422,0.9863803638497392,2228,929,0.5137045383453369,0.6488674283027649,0.791694164276123,0.8994551301002502,-0.0522780604660511,0.6753846153846154,-0.024615384615384615,0.9403844237826184,0.9605468118030448,0.9790094685936446,19.0,6.0,a549+IFNG_STAT2,a549+IFNG,STAT2,False,True,0
a549+IFNG_STAT3,0.07703766,0.00880647,8.7478485,0.978973,0.13837072,0.8311238091720504,0.259535235700006,0.9838081113787129,0.9981426686664913,0.9856387691481728,2078,1186,,,,,,,,,,,,,a549+IFNG_STAT3,a549+IFNG,STAT3,False,True,0
a549+IFNG_TAPBPL,0.08843927,0.047744296,1.8523526,0.9709666,0.3512674,0.7901072155534286,0.4791719444920483,0.9770167128390066,0.9915263235670233,0.9853663887855056,2336,806,0.442618191242218,0.5040270090103149,0.8781636357307434,0.38125479221343994,0.16364262998104095,0.33692307692307694,0.3484615384615385,0.810023652046493,0.975562746136077,0.8303142522146969,20.0,5.0,a549+IFNG_TAPBPL,a549+IFNG,TAPBPL,False,True,0
a549+IFNG_TBX21,0.071063705,0.0071321027,9.963921,0.98047453,0.18230736,0.8300148899149543,0.2844143012098111,0.984963320498174,0.998491401069166,0.9864514801464426,2112,1160,,,,,,,,,,,,,a549+IFNG_TBX21,a549+IFNG,TBX21,False,True,0
a549+IFNG_TRAFD1,0.07607666,0.005481771,13.878116,0.9810129,0.21150744,0.8286021721599947,0.28610856307162763,0.9854000177429212,0.9987862804959055,0.9865974703353575,2099,1195,,,,,,,,,,,,,a549+IFNG_TRAFD1,a549+IFNG,TRAFD1,False,True,0
a549+IFNG_TSC22D1,0.079588756,0.0077165985,10.313969,0.9799084,0.2078123,0.8152720942071049,0.2883149565012442,0.9844892671080939,0.9983587398531826,0.9861077264199357,2097,1152,,,,,,,,,,,,,a549+IFNG_TSC22D1,a549+IFNG,TSC22D1,False,True,0
a549+IFNG_ZC3H3,0.07667557,0.009930457,7.721253,0.97953045,0.20055522,0.8302855737637734,0.30140338783215465,0.9842069740087621,0.9979067971750126,0.9862714401735377,2120,1119,0.919708788394928,0.6633493304252625,1.3864622116088867,,,,,,,,0.0,1.0,a549+IFNG_ZC3H3,a549+IFNG,ZC3H3,False,True,0
a549+IFNG_ZFP36,0.07588525,0.010763221,7.0504217,0.9791735,0.22242053,0.8152469402728204,0.3142708838616255,0.983906431520016,0.9978185190202818,0.9860574971950555,2116,1119,0.8821904063224792,0.333323210477829,2.64665150642395,-0.959721028804779,0.618769109249115,-0.5,0.5,0.6563548947943466,0.9823283688251246,0.6681624145491738,2.0,1.0,a549+IFNG_ZFP36,a549+IFNG,ZFP36,False,False,0
a549+IFNG_ZNF267,0.07802492,0.021653812,3.6032877,0.9778579,0.33166522,0.8041578456617339,0.4222143871321045,0.9827386005678979,0.9959325195049783,0.9867521958780516,2252,930,0.07499592006206512,0.35705137252807617,0.21004238724708557,0.687233567237854,0.09055587649345398,0.5000000000000001,0.261904761904762,0.8728889048067506,0.9360049884905728,0.9325686460436446,8.0,0.0,a549+IFNG_ZNF267,a549+IFNG,ZNF267,False,True,0
a549+IFNG_ZNFX1,0.07811415,0.012670854,6.164869,0.97869027,0.23868102,0.8164605902729973,0.32280535358727347,0.9835203243060315,0.9974884840394616,0.9859966706814859,2134,1095,1.3949360847473145,1.4487190246582031,0.9628755450248718,1.0,1.0,0.9999999999999999,0.9999999999999999,0.982328761989873,0.9926561531252599,0.9895962049871223,1.0,1.0,a549+IFNG_ZNFX1,a549+IFNG,ZNFX1,False,True,0
a549+TGFB_KRAS,0.014659576,0.011814985,1.2407613,0.99638444,0.2811485,0.8860096476665837,0.33108673839395797,0.9971896846632848,0.9973138009089222,0.9998755494554229,2344,1270,0.2084120213985443,0.3545069396495819,0.5878926515579224,0.9453696012496948,0.7846052646636963,0.8303030303030302,0.8060606060606059,0.9678345402741378,0.9590986756618598,1.009108410671352,9.0,1.0,a549+TGFB_KRAS,a549+TGFB,KRAS,True,False,0
a549+TGFB_MAPK14,0.0042590415,0.0033758201,1.2616316,0.9987319,0.3240585,0.9092021275571859,0.3281512845491998,0.9990237436207295,0.9992185432530781,0.9998050480211121,2339,1317,0.578737735748291,0.7015281319618225,0.8249672651290894,,,,,,,,1.0,0.0,a549+TGFB_MAPK14,a549+TGFB,MAPK14,True,False,0
a549+TGFB_RUNX3,0.004261401,0.0031525518,1.3517307,0.99901855,0.43475148,0.9054827295706493,0.4191835445038128,0.9992416389594493,0.9992950241181525,0.9999465771794968,2463,1153,,,,,,,,,,,,,a549+TGFB_RUNX3,a549+TGFB,RUNX3,True,False,0
bxpc3+IFNB_BRD9,0.01111063,0.0054656216,2.032821,0.9976566,0.27503005,0.9011451533588843,0.26879155029313195,0.998231149421311,0.9987694436370729,0.9994610425667393,2529,1608,0.2935171127319336,0.3901720643043518,0.7522760629653931,0.5347516536712646,0.6226552128791809,0.4021978021978022,0.6747252747252748,0.705550323877272,0.43396528258353406,1.6258220465860895,11.0,3.0,bxpc3+IFNB_BRD9,bxpc3+IFNB,BRD9,True,False,0
bxpc3+IFNB_IFNAR2,0.007356608,0.015229923,0.48303646,0.99799097,0.74075353,0.9025838602348386,0.4337367450741075,0.9984895908485093,0.9965106227221382,1.001985897672586,2720,1541,0.08531524986028671,0.41943976283073425,0.20340286195278168,0.9448081851005554,0.858819842338562,0.9061538461538461,0.9338461538461538,0.9649418628512942,0.9261246037352915,1.0419136463489287,25.0,0.0,bxpc3+IFNB_IFNAR2,bxpc3+IFNB,IFNAR2,True,False,0
bxpc3+IFNB_MAPK14,0.009580356,0.010838707,0.88390213,0.99702203,0.36414596,0.9015897057155691,0.32998805181284196,0.9977191245206081,0.9976411944466266,1.000078114330498,2519,1523,0.14706596732139587,0.25585392117500305,0.574804425239563,0.4288283586502075,0.5858410596847534,0.7135987821943577,0.6292307692307691,0.6268758314704148,0.4910674078271565,1.276557599788947,21.0,4.0,bxpc3+IFNB_MAPK14,bxpc3+IFNB,MAPK14,True,False,0
bxpc3+INS_MTOR,0.016834134,0.020608742,0.81684434,0.99513364,0.39976573,0.8810561925212916,0.26861230327766883,0.9961647690714798,0.9957190458098863,1.0004476395861555,2516,1729,0.17586065828800201,0.29831624031066895,0.5895108580589294,0.8992584943771362,0.6650357246398926,0.66,0.6746153846153846,0.9220182582489601,0.9136697827199068,1.0091373006823108,22.0,3.0,bxpc3+INS_MTOR,bxpc3+INS,MTOR,True,False,0
bxpc3+INS_TSC2,0.0126235355,0.016936542,0.74534315,0.9961991,0.49756193,0.8666970316449928,0.41677833622189,0.9970721905597674,0.9962492336544486,1.0008260552455333,2794,1443,0.11661826074123383,0.3139492869377136,0.37145572900772095,0.8366832733154297,0.7906927466392517,0.775211931014633,0.5830769230769232,0.839361339142218,0.7104845826465779,1.181392755935069,21.0,4.0,bxpc3+INS_TSC2,bxpc3+INS,TSC2,True,False,0
bxpc3+INS_ZNF593,0.006861922,0.0036423947,1.883904,0.99793124,0.34012753,0.8914108258454069,0.25394402679277,0.998435882393811,0.9991578878904864,0.9992773859813089,2552,1797,0.0076143634505569935,0.10301639139652252,0.07391409575939178,0.9747477173805237,0.9754956364631653,0.6862745098039216,0.7894736842105263,0.9775114413454321,0.9928101563415839,0.9845904930580825,17.0,1.0,bxpc3+INS_ZNF593,bxpc3+INS,ZNF593,True,False,0
bxpc3+TGFB_AKT1,0.034312095,0.006590751,5.206098,0.9894577,0.08854984,0.8648285207221731,0.1593054856724519,0.9919412498781167,0.9984173420095195,0.9935136421825683,2034,1457,,,,,,,,,,,,,bxpc3+TGFB_AKT1,bxpc3+TGFB,AKT1,False,True,0
bxpc3+TGFB_ATF2,0.040472265,0.020204194,2.0031617,0.9873682,0.25083962,0.8364864974170167,0.2919419909577503,0.9900071619802802,0.995618016258501,0.9943644508369723,2171,1197,,,,,,,,,,,,,bxpc3+TGFB_ATF2,bxpc3+TGFB,ATF2,False,True,0
