,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
bxpc3+TGFB_NFKB1,0.018773416,0.015661243,1.1987181,0.9944931,0.3935055,0.8210367484174322,0.33706634747726666,0.9957311701572826,0.9963708457746441,0.9993579944454676,2234,1187,0.30786338448524475,0.6241929531097412,0.4932183027267456,0.9570950865745544,0.0305192768573761,1.0,0.028571428571428574,0.9684969231497552,0.961719477614957,1.0070472166702977,6.0,0.0,bxpc3+TGFB_NFKB1,bxpc3+TGFB,NFKB1,True,False,0
bxpc3+TGFB_PRKCA,0.016193436,0.0072229425,2.2419446,0.9956096,0.29645127,0.8398851758692573,0.30106581976573876,0.9965669922986452,0.998300552756283,0.9982634884325652,2229,1263,,,,,,,,,,,,,bxpc3+TGFB_PRKCA,bxpc3+TGFB,PRKCA,True,False,0
bxpc3+TGFB_SMAD4,0.014824437,0.010486436,1.4136773,0.9955827,0.31384665,0.8462674615704792,0.279757097706285,0.9965952287378993,0.9975483410793011,0.9990445452093373,2143,1284,,,,,,,,,,,,,bxpc3+TGFB_SMAD4,bxpc3+TGFB,SMAD4,True,False,0
bxpc3+TNFA_CEBPB,0.013350197,0.020080157,0.6648453,0.9958222,0.5196918,0.881885658866741,0.41444715022544804,0.9966005832517624,0.9955280080546766,1.001077393291206,2472,1349,0.13511362671852112,0.263923317193985,0.5119427442550659,0.8504420518875122,0.8844755291938782,0.762216293434575,0.673076923076923,0.9055971974849834,0.9127978004843473,0.9921115026837891,25.0,0.0,bxpc3+TNFA_CEBPB,bxpc3+TNFA,CEBPB,True,False,0
bxpc3+TNFA_SOX9,0.020038558,0.03937696,0.50889045,0.994922,0.70296574,0.8538548733977636,0.5746791325586501,0.9958411981747639,0.9920816250265382,1.0037895804673584,2757,1046,0.12601111829280853,0.25710150599479675,0.4901220500469208,0.9467577338218689,0.7676914930343628,0.5227928544485888,0.7207692307692307,0.9157825727131249,0.8773344445117388,1.0438237988282604,25.0,0.0,bxpc3+TNFA_SOX9,bxpc3+TNFA,SOX9,True,False,0
bxpc3+TNFA_TRAF2,0.0067223306,0.008554349,0.7858378,0.9984987,0.5885751,0.882322089566498,0.5238515430086497,0.9988390294136691,0.9980905339029305,1.0007499274718212,2792,1066,0.030086224898695946,0.08805792778730392,0.34166401624679565,0.9544024467468262,0.811444103717804,0.8969230769230769,0.5499999999999999,0.9762257908541497,0.9729861083046065,1.003329628780814,24.0,1.0,bxpc3+TNFA_TRAF2,bxpc3+TNFA,TRAF2,True,False,0
bxpc3+TNFA_ZFP36L1,0.0059764367,0.0070054163,0.8531166,0.9980842,0.45530415,0.8869109161290288,0.38113498382425154,0.9985308589681133,0.9984414578731514,1.0000895406478336,2540,1364,0.0331597775220871,0.06783020496368408,0.4888644814491272,0.9714078903198242,0.6731753349304199,0.6889786624852263,0.6838461538461539,0.9649986960108163,0.9618681492472149,1.0032546526943964,23.0,2.0,bxpc3+TNFA_ZFP36L1,bxpc3+TNFA,ZFP36L1,True,False,0
bxpc3+TNFA_ZNF22,0.0105514955,0.0038156284,2.7653363,0.99806166,0.33189023,0.8805632025970854,0.32983067689459566,0.9984213917595235,0.9991012282217402,0.9993195519702976,2507,1401,0.007894323207437992,0.047950368374586105,0.1646353006362915,0.3757780194282532,0.4946989119052887,0.14285714285714288,-0.08571428571428573,0.8757072180681036,0.8592579408971905,1.0191435847002328,6.0,0.0,bxpc3+TNFA_ZNF22,bxpc3+TNFA,ZNF22,True,False,0
hap1+IFNB_CEBPB,0.0078065535,0.004233586,1.8439577,0.9987564,0.15995762,0.9005274594582657,0.12396607457276371,0.9990011162047069,0.9990081748701216,0.9999929343266729,2051,1804,0.026586532592773438,0.035590335726737976,0.7470154762268066,0.8609622716903687,0.17126499116420746,0.8576923076923076,0.3030769230769231,0.9628105306949494,0.9756980135741187,0.9867915249391964,21.0,4.0,hap1+IFNB_CEBPB,hap1+IFNB,CEBPB,True,False,0
hap1+IFNB_NFKB1,0.008233385,0.0107481945,0.76602495,0.997828,0.42626843,0.8612914081949006,0.3673860685687543,0.9982823714939799,0.9976316094441428,1.0006523069674984,2516,1286,0.12147153913974762,0.17587865889072418,0.6906553506851196,0.9680298566818237,-0.0742705762386322,0.8806777051447271,0.21538461538461537,0.9691695397927288,0.9571446381295108,1.0125633067189486,25.0,0.0,hap1+IFNB_NFKB1,hap1+IFNB,NFKB1,True,False,0
hap1+IFNG_CEBPB,0.012843771,0.021381611,0.6006924,0.9971446,0.62201285,0.8640813361793558,0.44348601598582765,0.9976277519548998,0.9957432236036965,1.001892584660916,2126,1051,0.19718027114868164,0.5526854395866394,0.3567676246166229,0.9294935464859009,0.6812340617179871,0.8857142857142858,0.3714285714285715,0.9926987328614464,0.991470187418956,1.0012391148600126,6.0,0.0,hap1+IFNG_CEBPB,hap1+IFNG,CEBPB,True,False,0
hap1+INS_CHUK,0.011846161,0.0020333943,5.825806,0.9960973,0.15208347,0.8506462387470219,0.19656712707263266,0.9969376056132002,0.9994962468513167,0.9974400691886769,2358,1665,0.08985741436481476,0.08017664402723312,1.1207430362701416,0.9532089233398438,-0.4342370629310608,0.8214285714285715,0.14285714285714288,0.8402539568016499,0.7647714266910939,1.0986994642793382,6.0,1.0,hap1+INS_CHUK,hap1+INS,CHUK,False,True,0
hap1+INS_COPS4,0.040418312,0.05493769,0.7357119,0.988888,0.41039026,0.8064520139396553,0.4351623317193548,0.990675088331118,0.9895111994077649,1.0011762261246255,2702,1187,0.11095207929611206,0.1802968829870224,0.6153854727745056,-0.14382629096508026,-0.45492756366729736,-0.25679129926077,-0.16076923076923075,0.7084654574229166,0.7808183303529106,0.9073371229677814,24.0,1.0,hap1+INS_COPS4,hap1+INS,COPS4,False,True,0
hap1+INS_DR1,0.033139836,0.040073384,0.82697874,0.98950195,0.32976955,0.8136621042466103,0.3960654226481129,0.9913406338412736,0.9916253818282149,0.9997128472181538,2687,1209,0.09351910650730133,0.16050706803798676,0.5826479196548462,0.41477999091148376,0.2605404853820801,0.4085282568344309,0.3707692307692308,0.8267718228979374,0.8571958013494225,0.9645075507794242,20.0,5.0,hap1+INS_DR1,hap1+INS,DR1,False,True,0
hap1+INS_EIF2B1,0.014102613,0.010045725,1.4038422,0.99550235,0.29323825,0.8510345275479099,0.2356686707223352,0.9963738611667298,0.9976691344642048,0.998701700541061,2311,1612,0.040704868733882904,0.08514369279146194,0.4780726134777069,0.8604857921600342,0.580315113067627,0.5889147241570947,0.24461538461538462,0.8901471545871096,0.9227873101865285,0.9646287337947667,22.0,3.0,hap1+INS_EIF2B1,hap1+INS,EIF2B1,False,True,0
hap1+INS_ELK1,0.01279778,0.0030284915,4.225794,0.9958316,0.054136932,0.8710869517893595,0.13575096989742202,0.9967612192308997,0.999231134997938,0.9975281837399478,2224,1779,0.013870246708393097,0.013468737713992596,1.0298104286193848,0.2321980744600296,0.2587355673313141,0.3653846153846153,0.09615384615384616,0.7967919858749848,0.95438321955565,0.8348763573671822,18.0,7.0,hap1+INS_ELK1,hap1+INS,ELK1,False,True,0
hap1+INS_FOS,0.01098291,0.0016967171,6.4730353,0.9964359,0.17665777,0.8642331897188366,0.15834164519218139,0.997227616225409,0.9995781491461322,0.9976484750864841,2272,1759,0.08382939547300339,0.06863296777009964,1.2214158773422241,0.9894030690193176,-0.31055670976638794,1.0,-0.5,0.9941699938279762,0.9955263112060467,0.9986375876129006,1.0,2.0,hap1+INS_FOS,hap1+INS,FOS,False,True,0
hap1+INS_FOXM1,0.011643892,0.009619333,1.2104677,0.9960813,0.4113382,0.8432530731944031,0.3471568035642113,0.996914909761377,0.9977161915647775,0.9991968840335809,2520,1414,0.023405008018016815,0.06295304745435715,0.37178513407707214,0.7866790890693665,0.7454835176467896,0.726153846153846,0.3246153846153846,0.9357201268083081,0.963461625931409,0.9712064306699477,24.0,1.0,hap1+INS_FOXM1,hap1+INS,FOXM1,False,True,0
hap1+INS_FOXO1,0.011763959,0.0016853908,6.979959,0.996107,0.076672405,0.8618802344425573,0.13762518294000267,0.9969738784582416,0.9995831483948235,0.9973896419314671,2337,1769,3.8183694414328784e-05,0.021654555574059486,0.0017633100505918264,,,,,,,,1.0,0.0,hap1+INS_FOXO1,hap1+INS,FOXO1,False,True,0
hap1+INS_FOXO3,0.0121196965,0.0023767687,5.0992327,0.9959801,0.089255266,0.8597980024668564,0.14783733584059205,0.9968721667755096,0.9994025840567659,0.9974680701034564,2253,1771,0.5814327597618103,0.6519811749458313,0.8917937874794006,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9997023450207215,0.9995304830307999,1.0001719427199462,2.0,0.0,hap1+INS_FOXO3,hap1+INS,FOXO3,False,True,0
hap1+INS_FOXO4,0.02970177,0.04513863,0.6580122,0.9897271,0.47926232,0.7613206072589018,0.5087624272360634,0.9916920515015043,0.9906590278576771,1.0010427640739934,2903,1001,0.08658144623041153,0.14579759538173676,0.59384685754776,-0.08953043818473816,-0.10845408588647842,-0.01890672467830568,-0.1476923076923077,0.6450415350326681,0.7731539886210639,0.8342989165497459,21.0,4.0,hap1+INS_FOXO4,hap1+INS,FOXO4,False,True,0
hap1+INS_GRB2,0.010724069,0.0016474344,6.5095572,0.99644095,0.17211044,0.8632504647515999,0.1680783934557522,0.9972393904587368,0.9995847298132455,0.9976536862913593,2288,1773,,,,,,,,,,,,,hap1+INS_GRB2,hap1+INS,GRB2,False,True,0
hap1+INS_GRB10,0.010050105,0.0019351471,5.193458,0.9966811,0.25922745,0.8679428770777283,0.22374574088007576,0.9974287222041025,0.9995056414626607,0.9979220534908448,2414,1720,,,,,,,,,,,,,hap1+INS_GRB10,hap1+INS,GRB10,False,True,0
hap1+INS_HSF1,0.011171155,0.0033656182,3.3191984,0.9963412,0.3181659,0.8371957396667483,0.26096907139586745,0.997143339603415,0.999178369998418,0.9979632961880407,2402,1579,0.018275223672389984,0.03136880323290825,0.5825923085212708,0.9745874404907227,0.1940724402666092,0.3569230769230769,0.5761538461538462,0.9799777235697901,0.9626877129440552,1.017960144700361,22.0,3.0,hap1+INS_HSF1,hap1+INS,HSF1,False,False,0
hap1+INS_IGF2,0.010443405,0.0014113183,7.3997517,0.99656373,0.1826959,0.8701521914222722,0.17929123802716745,0.9973364701608259,0.9996397654594074,0.9976958746758909,2379,1813,0.009640189819037914,0.13609760999679565,0.07083290815353394,,,,,,,,1.0,0.0,hap1+INS_IGF2,hap1+INS,IGF2,False,True,0
hap1+INS_IKBKB,0.01798208,0.007597308,2.3669016,0.9943744,0.30384994,0.7794194187236794,0.3404237682842063,0.9954931958804226,0.998224430038877,0.9972639077182793,2616,1316,0.014987144619226456,0.05752537399530411,0.2605310380458832,0.7757778167724609,0.5335308909416199,0.33513763315157913,0.24384615384615385,0.8488972303718069,0.9346793446728714,0.9082229485545255,24.0,1.0,hap1+INS_IKBKB,hap1+INS,IKBKB,False,True,0
hap1+INS_INSR,0.011027445,0.0013737115,8.027482,0.99636877,0.15232241,0.8539420723488594,0.16995622968953744,0.9971731292503946,0.9996551146473092,0.9975171583073525,2316,1761,,,,,,,,,,,,,hap1+INS_INSR,hap1+INS,INSR,False,True,0
hap1+INS_IRS1,0.011624843,0.0045408416,2.5600636,0.9962032,0.26237303,0.8595658138107011,0.19861177912469563,0.9970566523888528,0.99884163199284,0.9982129503348535,2298,1750,0.029918309301137924,0.0819280594587326,0.36517781019210815,0.9741442203521729,0.8389608263969421,0.7406593406593407,0.5384615384615385,0.9570275620108564,0.8751487615873463,1.093559865496465,11.0,3.0,hap1+INS_IRS1,hap1+INS,IRS1,False,True,0
hap1+INS_IRS2,0.010406656,0.0011960749,8.700673,0.99655294,0.1991595,0.8640266056182702,0.18512306093626638,0.9973258409476548,0.999697177875452,0.9976279447613958,2373,1772,,,,,,,,,,,,,hap1+INS_IRS2,hap1+INS,IRS2,False,True,0
hap1+INS_IRS4,0.0120360665,0.0018647324,6.4545813,0.9960418,0.10917622,0.8542335715396991,0.1373762203433788,0.9968998030711638,0.9995345621085435,0.9973640140748894,2284,1764,0.005206231493502855,0.010892659425735474,0.4779577851295471,-1.0,1.0,-0.9999999999999999,0.9999999999999999,0.796244938769788,0.9991901599632615,0.7968902924334889,1.0,1.0,hap1+INS_IRS4,hap1+INS,IRS4,False,True,0
hap1+INS_MAPK1,0.01302516,0.0028850115,4.5147686,0.9956838,0.05002033,0.8579409484014184,0.12408717817525235,0.9966327956725032,0.9992889648959655,0.9973419408031401,2250,1773,0.25015008449554443,0.24995580315589905,1.000777244567871,0.9986521601676941,-0.34409698843955994,0.6606060606060605,0.2121212121212121,0.9982286364821671,0.9961047611501029,1.0021321806851038,7.0,3.0,hap1+INS_MAPK1,hap1+INS,MAPK1,False,False,0
hap1+INS_MAPK3,0.00969323,0.0016074488,6.0301948,0.9968073,0.277798,0.8758007240694523,0.2198660361697435,0.9975265854378659,0.9995947952953139,0.9979309517544687,2333,1704,,,,,,,,,,,,,hap1+INS_MAPK3,hap1+INS,MAPK3,False,True,0
hap1+INS_MTOR,0.021514636,0.03296989,0.6525541,0.99248934,0.5722549,0.7675477685449386,0.5634642589973952,0.993963284662549,0.9934008120987482,1.0005662090839371,2965,926,0.06516025215387344,0.1365668624639511,0.4771307706832886,0.44274088740348816,-0.054044391959905624,0.4639926848221454,0.0,0.7898338389186408,0.8816406466200174,0.8958682224403557,24.0,1.0,hap1+INS_MTOR,hap1+INS,MTOR,False,True,0
hap1+INS_PIK3CA,0.011519489,0.005199541,2.215482,0.99617565,0.33253914,0.8481946263253126,0.32846839690888263,0.9970074818388054,0.9987748108868529,0.998230502983472,2537,1407,0.021363312378525734,0.03690715879201889,0.5788392424583435,0.2502334415912628,-0.17034964263439178,0.3504520164846684,-0.13,0.797933872466695,0.9348969858829108,0.8534992459229412,21.0,4.0,hap1+INS_PIK3CA,hap1+INS,PIK3CA,False,True,0
hap1+INS_POLR2G,0.0911361,0.19966944,0.4564349,0.96972656,0.6904582,0.7227115175274914,0.6864932728886193,0.9746163384226462,0.9668236357983493,1.0080601076926115,3045,717,0.3163524270057678,0.5114267468452454,0.6185684204101562,-0.18234418332576752,0.06083201989531517,-0.3432032364918221,0.2823076923076923,0.047756619116539833,0.055850801000854045,0.8550749185461022,23.0,2.0,hap1+INS_POLR2G,hap1+INS,POLR2G,False,True,0
hap1+INS_POLR2L,0.052379455,0.078682706,0.6657048,0.98569894,0.47364277,0.7890617380521547,0.49717454353348145,0.9879690215274585,0.9858748755679079,1.0021241498403581,2811,1017,0.10205043107271194,0.1975966840982437,0.5164582133293152,0.20174255967140198,0.1270708590745926,0.44667430776767414,0.27307692307692305,0.5739198975774377,0.637855157098264,0.8997652385352167,23.0,2.0,hap1+INS_POLR2L,hap1+INS,POLR2L,False,True,0
hap1+INS_PTEN,0.0118808,0.0019186242,6.192354,0.99606925,0.08116854,0.860067753255076,0.11964976000729362,0.9969418363892525,0.9995148263076236,0.9974257611286507,2308,1858,2.370643138885498,2.629000186920166,0.9017280340194702,,,,,,,,1.0,0.0,hap1+INS_PTEN,hap1+INS,PTEN,False,True,0
hap1+INS_RAD51,0.028438443,0.054184027,0.5248492,0.9891306,0.61519796,0.7307107708244065,0.6273824824301968,0.9911898884552107,0.9893212550016834,1.0018888035045037,3068,825,0.07348456233739853,0.1906704157590866,0.3854009509086609,-0.18967300653457642,0.261410117149353,-0.12646159664143583,0.5546153846153846,0.4154080767980295,0.788083777532631,0.5271115694052328,24.0,1.0,hap1+INS_RAD51,hap1+INS,RAD51,False,True,0
hap1+INS_RPS6KB1,0.013008136,0.006057129,2.1475747,0.9958726,0.20456241,0.8641220033086877,0.1830399622995052,0.9967315285943366,0.9985939441134366,0.998134962133429,2254,1690,0.023768721148371696,0.047016702592372894,0.5055378079414368,0.6707237958908081,0.5251285433769226,0.4593191083234842,0.14923076923076922,0.82627406720261,0.9623155338817647,0.8586311226522615,21.0,4.0,hap1+INS_RPS6KB1,hap1+INS,RPS6KB1,False,True,0
hap1+INS_SGK1,0.01165343,0.0020412307,5.7090216,0.9961162,0.09663711,0.8649269502514441,0.11112525580951543,0.9969838105149705,0.9994933795237351,0.9974891589477457,2260,1818,,,,,,,,,,,,,hap1+INS_SGK1,hap1+INS,SGK1,False,True,0
hap1+INS_SHC1,0.011900563,0.0032769875,3.6315558,0.9960531,0.21075378,0.8446769157328278,0.2003499250969692,0.9969165675813232,0.9992071406823165,0.9977076093557246,2328,1644,0.021163908764719963,0.019824068993330002,1.0675865411758423,0.6411629915237427,0.1052236333489418,0.41285112713543615,0.43461538461538457,0.8300777703982922,0.9675801206862057,0.8578904760978376,21.0,4.0,hap1+INS_SHC1,hap1+INS,SHC1,False,True,0
hap1+INS_SMARCE1,0.05262137,0.057674974,0.91237783,0.98687625,0.27495232,0.8159602070199601,0.2869931396724987,0.9891309616645954,0.9882113659599887,1.000930565804324,2505,1382,0.2197350263595581,0.30245307087898254,0.7265095114707947,0.9164073467254639,0.47507327795028687,0.6359684701164128,0.27384615384615385,0.8739154098079509,0.854826353124341,1.0223309174007569,17.0,8.0,hap1+INS_SMARCE1,hap1+INS,SMARCE1,False,False,0
hap1+INS_SP1,0.014330571,0.004434052,3.2319357,0.99529046,0.031942956,0.8579785549104394,0.1337015746021189,0.9963341234028699,0.9989241049776456,0.9974072288756775,2287,1696,0.01146115455776453,0.022964952513575554,0.49907156825065613,0.694495439529419,0.399605393409729,0.6585882022192671,0.22999999999999998,0.9146305222179202,0.925158536611529,0.9886203131928409,24.0,1.0,hap1+INS_SP1,hap1+INS,SP1,False,True,0
hap1+INS_SREBF1,0.010335529,0.0012541199,8.241261,0.9965825,0.19879565,0.8654987094732031,0.19180566101230678,0.9973448836069163,0.9996817620983786,0.9976623775884867,2354,1753,0.03854916989803314,0.015932433307170868,2.4195406436920166,,,,,,,,0.0,1.0,hap1+INS_SREBF1,hap1+INS,SREBF1,False,True,0
hap1+INS_SREBF2,0.01215463,0.0026148346,4.6483364,0.99600095,0.09083074,0.8657042086982608,0.1730067933707682,0.9968989321222387,0.9993331589729816,0.9975641488237571,2342,1746,0.0018122853944078088,0.011266212910413742,0.16086021065711975,,,,,,,,1.0,0.0,hap1+INS_SREBF2,hap1+INS,SREBF2,False,True,0
hap1+INS_SRF,0.01798584,0.017460577,1.0300827,0.9942306,0.32366762,0.8316501280591645,0.34336680912948486,0.9952892037207366,0.9962323153382842,0.999053321596753,2515,1395,0.05380335822701454,0.07560025155544281,0.7116822600364685,-0.05937325581908226,-0.14839640259742737,0.0446497437923026,-0.01923076923076923,0.6806566716167395,0.8894167777099552,0.7652842724299341,23.0,2.0,hap1+INS_SRF,hap1+INS,SRF,False,True,0
hap1+INS_TAF3,0.021678222,0.021461831,1.0100826,0.9931579,0.28559482,0.830629071999594,0.3019824831132808,0.9943877660128572,0.9953111867795579,0.9990722290887852,2521,1386,0.03968903049826622,0.06903467327356339,0.5749144554138184,0.33341312408447266,0.34090352058410645,0.3214640470804513,0.31692307692307686,0.8251647661555866,0.8318364211085028,0.9919796070674262,22.0,3.0,hap1+INS_TAF3,hap1+INS,TAF3,False,True,0
hap1+INS_TAF7,0.011161599,0.001954247,5.7114577,0.9962895,0.1418925,0.8594633892635333,0.14957537590467693,0.9971206980835514,0.9995110984970847,0.9976084303444678,2277,1771,0.018127990886569023,0.017840592190623283,1.0161092281341553,0.7607975602149963,0.5078058242797852,0.5,0.5,0.9194714668944673,0.8988029389912517,1.0229956167326426,2.0,1.0,hap1+INS_TAF7,hap1+INS,TAF7,False,True,0
hap1+INS_TAF8,0.019750107,0.019204218,1.0284255,0.99308836,0.3557834,0.7930559133113166,0.39318950876441805,0.994510980873452,0.9957747290339339,0.9987308895037857,2694,1209,0.05093363672494888,0.08344551175832748,0.6103819608688354,0.5138761401176453,-0.004971927963197231,0.512436542891236,0.009230769230769232,0.8570836062616763,0.91719559893315,0.9344610977839473,23.0,2.0,hap1+INS_TAF8,hap1+INS,TAF8,False,True,0
