,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
mcf7+INS_IRS2,0.018386053,0.302493,0.060781747,0.99372315,0.9691572,0.8424286670054505,0.8688287258217746,0.9950697842898142,0.9154982444669696,1.0869161031206276,3604,740,0.009149029850959778,0.250067800283432,0.03658619895577431,0.9984852075576782,0.9992936849594116,1.0,1.0,0.9910074581163861,0.719482654245661,1.3773889506139718,2.0,1.0,mcf7+INS_IRS2,mcf7+INS,IRS2,True,False,0
mcf7+TGFB_PRKCA,0.029913666,0.23395371,0.12786147,0.9909388,0.9353795,0.8062182680031835,0.798715327697394,0.9927988115837243,0.9341807405175842,1.0627481048620877,3337,841,,,,,,,,,,,,,mcf7+TGFB_PRKCA,mcf7+TGFB,PRKCA,True,False,0
mcf7+TGFB_SMAD1,0.030023325,0.25165328,0.11930432,0.98932886,0.9366756,0.8137208086704305,0.7916609803467042,0.9913278039313369,0.9273751152761853,1.0689609712420476,3290,872,,,,,,,,,,,,,mcf7+TGFB_SMAD1,mcf7+TGFB,SMAD1,True,False,0
mcf7+TNFA_IKBKE,0.04727793,0.22200893,0.21295509,0.9840865,0.8903892,0.8628034922651425,0.8047402648199052,0.9876029935303621,0.938694338492893,1.0521028550315896,3464,705,0.03431858867406845,0.15448009967803955,0.2221554070711136,0.580045759677887,0.9125136733055115,0.42857142857142866,0.8571428571428573,0.8643714606565777,0.699810930276505,1.2351499858898354,5.0,2.0,mcf7+TNFA_IKBKE,mcf7+TNFA,IKBKE,True,False,0
mcf7+TNFA_ITCH,0.050584026,0.25942495,0.1949852,0.9824637,0.89840627,0.8590483231534053,0.7772011467222302,0.9859123821586625,0.9251273393361847,1.0657045146521056,3295,800,0.11876008659601212,0.7211158871650696,0.1646893173456192,0.8916639089584351,0.8487675189971924,0.7436045530898616,0.8815384615384615,0.9111240615195183,0.7272435942335943,1.2528457709960394,19.0,6.0,mcf7+TNFA_ITCH,mcf7+TNFA,ITCH,True,False,0
mcf7+TNFA_MAP2K3,0.040211644,0.22593652,0.17797762,0.986102,0.90722346,0.8884139133711547,0.8221022407753742,0.9892151949014488,0.9375198548618686,1.0551405282474757,3498,694,0.031035952270030975,0.9764612913131714,0.03178410977125168,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9905909330902035,0.9999799274259797,0.990610817199157,1.0,1.0,mcf7+TNFA_MAP2K3,mcf7+TNFA,MAP2K3,True,False,0
a549+IFNB_BRD9,0.027356548,0.39220586,0.06975048,0.99223804,0.96574837,0.8385387688990475,0.8644849013668869,0.9940219998225552,0.9049232928449218,1.0984599553156849,3582,710,,,,,,,,,,,,,a549+IFNB_BRD9,a549+IFNB,BRD9,True,False,1
a549+IFNB_IRF3,0.039440732,0.39539635,0.09974986,0.98754454,0.94922435,0.8177012850852718,0.8489911608844499,0.9902517154454757,0.8956281019827422,1.1056505632787266,3530,718,0.20207111537456512,0.727385401725769,0.27780473232269287,0.7840835452079773,0.9095577001571655,0.7184615384615384,0.9138461538461539,0.9262451106033235,0.7432487207193129,1.246211510067461,19.0,6.0,a549+IFNB_IRF3,a549+IFNB,IRF3,True,False,1
a549+IFNB_TRIM21,0.05528783,0.3946664,0.1400875,0.98676205,0.94019794,0.8402772038608689,0.7949106519111411,0.9890138090978052,0.8899185219234036,1.1113532135056865,3341,894,0.3194318115711212,0.9412686824798584,0.3393630385398865,0.7309471368789673,0.9404259920120239,0.8278515252195459,0.9015384615384615,0.9183348613151024,0.6971207369804535,1.317325410936458,14.0,11.0,a549+IFNB_TRIM21,a549+IFNB,TRIM21,True,False,1
a549+INS_EIF2B1,0.036239013,0.32081395,0.11295959,0.9890217,0.94223976,0.8698734123806995,0.802236443416032,0.991549839750748,0.9228093573855985,1.074490447907786,3362,821,,,,,,,,,,,,,a549+INS_EIF2B1,a549+INS,EIF2B1,True,False,1
a549+INS_FOXM1,0.03017426,0.31741595,0.0950622,0.9906817,0.9514123,0.8321441536732792,0.8311183171232562,0.992770679116732,0.9215577738727676,1.0772744881145089,3424,724,0.13723327219486237,0.34116244316101074,0.4022519886493683,1.0,1.0,0.9999999999999999,0.9999999999999999,0.973235888493924,0.8757005050900626,1.1113798414377187,2.0,0.0,a549+INS_FOXM1,a549+INS,FOXM1,True,False,1
a549+INS_GRB10,0.026959388,0.31908065,0.08449083,0.99176925,0.956957,0.8619632458737408,0.8202715763979778,0.9936427703084332,0.9229382048555663,1.076608125095365,3363,833,,,,,,,,,,,,,a549+INS_GRB10,a549+INS,GRB10,True,False,1
a549+INS_RPS6KB1,0.029836133,0.3220687,0.09263904,0.99095047,0.9529319,0.8576175007208803,0.8165997285231271,0.9930206462264589,0.9224356838518233,1.076520199305271,3406,780,,,,,,,,,,,,,a549+INS_RPS6KB1,a549+INS,RPS6KB1,True,False,1
a549+INS_SHC1,0.040548485,0.3199436,0.12673634,0.98727715,0.93461835,0.8292789793639497,0.7967441442569904,0.9900352206862367,0.9186028272823235,1.077762000379691,3353,782,0.19681043922901154,0.47622233629226685,0.41327425837516785,0.5442761778831482,0.8165127038955688,0.4915384615384616,0.8253846153846154,0.8545644013654362,0.7580153275307328,1.1273708727621856,17.0,8.0,a549+INS_SHC1,a549+INS,SHC1,True,False,1
a549+INS_SRF,0.035378326,0.32132626,0.11010095,0.98932314,0.94589984,0.8364012365225653,0.8128247376564501,0.9915277171400436,0.9149443531468251,1.083702756052672,3346,761,0.17130529880523682,0.9143831133842468,0.1873452067375183,0.5941838622093201,0.8907314538955688,0.6646153846153847,0.93,0.8243530952536147,0.6991454546804442,1.1790866832287406,21.0,4.0,a549+INS_SRF,a549+INS,SRF,True,False,1
a549+TGFB_RPS6KB1,0.027515545,0.35556552,0.07738531,0.99170804,0.9612616,0.8484825351896627,0.8545266150893043,0.9936180228890623,0.9133435478126206,1.0878907780853022,3501,743,,,,,,,,,,,,,a549+TGFB_RPS6KB1,a549+TGFB,RPS6KB1,True,False,1
a549+TNFA_CREB1,0.03241767,0.22739014,0.1425641,0.98987603,0.92587894,0.8528450539738479,0.8019047796839447,0.9922586318829345,0.945328549360828,1.0496442031226474,3286,803,0.01267849188297987,0.07985128462314606,0.15877629816532135,0.4425058960914612,0.9503138661384583,0.5,0.5,0.9154791601293115,0.6617170852175851,1.3834902869831216,1.0,2.0,a549+TNFA_CREB1,a549+TNFA,CREB1,True,False,1
a549+TNFA_MAP3K14,0.025966901,0.23268525,0.11159668,0.99201334,0.9433116,0.8604352660037377,0.8427202552969012,0.9938509067824878,0.943801052811591,1.05303008915046,3416,645,0.003679810091853142,0.8121703267097473,0.004530835431069136,0.9593225717544556,0.9988727569580078,0.6571428571428573,0.942857142857143,0.9751972249770046,0.9416515109211857,1.0356243404983254,6.0,0.0,a549+TNFA_MAP3K14,a549+TNFA,MAP3K14,True,False,1
a549+TNFA_TNFRSF1A,0.038235705,0.20917994,0.18278858,0.9903122,0.9185742,0.8442125789944498,0.7414007344447954,0.9923282205080473,0.9433111786095478,1.0519627488892385,3140,885,0.8374874591827393,1.8463183641433716,0.45359861850738525,0.7154610753059387,0.705461323261261,0.7084615384615385,0.7415384615384616,0.9427181044101584,0.8597605675535138,1.0964891156763608,15.0,10.0,a549+TNFA_TNFRSF1A,a549+TNFA,TNFRSF1A,True,False,1
a549+TNFA_TRAF3,0.025724431,0.24015927,0.10711405,0.9920155,0.94534683,0.8549411481373966,0.8417203899421185,0.993858612970168,0.9418390829496175,1.0552318659973607,3399,693,0.349661260843277,0.5418946146965027,0.6452569365501404,0.6193134188652039,0.6237688064575195,0.6964285714285713,0.4892857142857142,0.7719893183410075,0.5671744885365455,1.3611143200973943,9.0,6.0,a549+TNFA_TRAF3,a549+TNFA,TRAF3,True,False,1
bxpc3+IFNB_BRD9,0.02926019,0.3466027,0.08441997,0.9912859,0.95782685,0.8794232346406512,0.8712003183108308,0.9934191035321311,0.9172370042321523,1.0830560683318193,3501,676,0.3119041919708252,0.29519304633140564,1.0566109418869019,0.38886183500289917,0.3912043571472168,0.44175824175824174,0.3538461538461538,0.6013882814028197,0.568805854074476,1.0572821589210957,10.0,4.0,bxpc3+IFNB_BRD9,bxpc3+IFNB,BRD9,True,False,1
bxpc3+IFNB_IRF3,0.08629127,0.32312915,0.26704887,0.98027945,0.88585085,0.840842069104358,0.7324275125622928,0.983861152321921,0.9000996423885307,1.0930580415642854,2968,878,0.16959810256958008,0.6257517337799072,0.2710309624671936,0.3350429832935333,0.9447863698005676,0.5059451419568818,0.8638461538461538,0.7210619650216423,0.5668202287259213,1.272117557699767,14.0,11.0,bxpc3+IFNB_IRF3,bxpc3+IFNB,IRF3,True,False,1
bxpc3+IFNB_MAP3K14,0.032215986,0.3560941,0.09047043,0.99054563,0.95551443,0.896618580650004,0.8778368851418976,0.9927907004807336,0.9157367120381098,1.0841442604950593,3556,630,0.006525838747620583,0.06865986436605453,0.09504590183496475,0.5736489295959473,0.9541148543357849,0.7619047619047621,0.6428571428571429,0.9049798172114182,0.6747191954144579,1.3412688172529592,7.0,1.0,bxpc3+IFNB_MAP3K14,bxpc3+IFNB,MAP3K14,True,False,1
bxpc3+IFNB_STAT5A,0.02254041,0.3545709,0.063570954,0.9931042,0.967475,0.9160062573849632,0.8848314029491874,0.9948114701701078,0.9168296605829186,1.0850559410759122,3663,667,0.0006207605474628508,0.10581570118665695,0.005866431165486574,0.9710224866867065,0.9985218048095703,1.0,1.0,0.9877129959913812,0.7257327409504262,1.360987234361045,2.0,1.0,bxpc3+IFNB_STAT5A,bxpc3+IFNB,STAT5A,True,False,1
bxpc3+IFNB_TRIM21,0.08787902,0.31656182,0.2776046,0.9833315,0.89714944,0.8526961369143117,0.7083871414666038,0.9860620596918996,0.903138204292514,1.0918174593935435,2865,1025,0.17317955195903778,0.6857090592384338,0.2525554299354553,0.6060663461685181,0.9686768054962158,0.4275662881902662,0.8330769230769232,0.77115957651247,0.5243762883362637,1.470622516054641,11.0,14.0,bxpc3+IFNB_TRIM21,bxpc3+IFNB,TRIM21,True,False,1
bxpc3+INS_FOXM1,0.031138867,0.2818031,0.11049867,0.9903124,0.9438779,0.8795861334464042,0.8006996035011696,0.9926216092193481,0.9300016565277999,1.067333162529347,3499,849,0.29553624987602234,0.09732559323310852,3.0365726947784424,0.6324687004089355,-0.04307445138692856,0.7038461538461539,0.010769230769230769,0.8088281424796715,0.9242464300731719,0.8751217382745392,12.0,13.0,bxpc3+INS_FOXM1,bxpc3+INS,FOXM1,True,False,1
bxpc3+INS_GRB10,0.020651504,0.2790039,0.074018694,0.99356705,0.9627539,0.8995852528741111,0.8417849918272745,0.9951529004827849,0.9322983436468677,1.0674189300713002,3672,858,0.9176592826843262,1.5800065994262695,0.5807945728302002,0.6427419781684875,0.7749737501144409,0.7142857142857143,0.4285714285714286,0.7906250469607576,0.5955814874896913,1.3274842545780812,2.0,4.0,bxpc3+INS_GRB10,bxpc3+INS,GRB10,True,False,1
bxpc3+INS_RPS6KB1,0.02022039,0.27953842,0.07233492,0.9940485,0.96493435,0.900802044930985,0.8474624037163828,0.9955191217745158,0.9323160427176389,1.0677914743080514,3675,795,0.10673031955957413,0.12250003963708878,0.8712676167488098,0.9453451037406921,0.7178402543067932,0.3,0.7,0.9396731764483851,0.7321168402705566,1.2835016554203633,4.0,1.0,bxpc3+INS_RPS6KB1,bxpc3+INS,RPS6KB1,True,False,1
bxpc3+INS_SHC1,0.031866893,0.28235668,0.11286042,0.9911688,0.94482976,0.8746104237099196,0.8007647700527575,0.9933111505866256,0.9314719514371986,1.0663886862658754,3488,897,0.14878138899803162,0.2183324098587036,0.6814443469047546,0.7483656406402588,0.673445463180542,0.7346153846153847,0.48538461538461536,0.8077466032027715,0.6630791918875796,1.2181751638192249,19.0,6.0,bxpc3+INS_SHC1,bxpc3+INS,SHC1,True,False,1
bxpc3+TNFA_CREB1,0.04159432,0.34322688,0.12118608,0.98654246,0.9383009,0.8398682788104849,0.8229964362104557,0.9897059054446388,0.9102507638950207,1.0872892885138865,3367,754,0.14179258048534393,0.035562168806791306,3.9871747493743896,0.9695133566856384,0.9751898050308228,1.0,1.0,0.9824656768922048,0.8663807088339526,1.1339884035673982,4.0,0.0,bxpc3+TNFA_CREB1,bxpc3+TNFA,CREB1,True,False,1
bxpc3+TNFA_MAP3K14,0.032527737,0.33110785,0.0982391,0.99016166,0.9522551,0.8417887109071741,0.8444828790590961,0.9924406807343212,0.9140129938247037,1.0858058774213215,3457,682,0.16601264476776123,0.11002414673566818,1.5088746547698975,0.5034390091896057,0.7701546549797058,0.5,0.5,0.8413864398984172,0.8810833193702198,0.9549453739514929,2.0,1.0,bxpc3+TNFA_MAP3K14,bxpc3+TNFA,MAP3K14,True,False,1
bxpc3+TNFA_TNFRSF1A,0.12860782,0.341497,0.37660015,0.97441185,0.8405912,0.8204176960639138,0.6591596281660927,0.9779677412790504,0.8936871123921147,1.0943066401185346,2936,1051,0.3517366349697113,0.8776810169219971,0.4007568061351776,0.47926855087280273,0.9431255459785461,0.4544652252152694,0.7723076923076923,0.7398419234111817,0.459370480260501,1.610556087521406,10.0,15.0,bxpc3+TNFA_TNFRSF1A,bxpc3+TNFA,TNFRSF1A,True,False,1
hap1+IFNB_BRD9,0.026806042,0.3427171,0.07821623,0.99157465,0.9616529,0.8635908787302377,0.8779434521306307,0.9935089699436631,0.9093585978900255,1.092538160686984,3550,640,,,,,,,,,,,,,hap1+IFNB_BRD9,hap1+IFNB,BRD9,True,False,1
hap1+INS_EIF2B1,0.019908858,0.37082645,0.053687807,0.9936914,0.97585416,0.8681359135951882,0.8636935060069516,0.994865655910872,0.8967485411198757,1.1094143009906277,3459,677,0.05429923161864281,0.6165921688079834,0.08806344866752625,0.867800772190094,0.9907214641571045,0.5065436450919847,0.9661538461538461,0.8353879547014812,0.35415762707662246,2.3588026653474947,18.0,7.0,hap1+INS_EIF2B1,hap1+INS,EIF2B1,True,False,1
hap1+INS_RPS6KB1,0.012274052,0.3628072,0.033830784,0.99604654,0.9845103,0.8635599605079187,0.882219306769541,0.9968716729574508,0.8999338297732714,1.1077166342425442,3513,660,0.02358756959438324,0.6490203738212585,0.03634334355592728,0.8035642504692078,0.9917309284210205,0.6301211888055839,0.9538461538461538,0.8771831876899314,0.46861586382784015,1.8718597798306515,15.0,10.0,hap1+INS_RPS6KB1,hap1+INS,RPS6KB1,True,False,1
hap1+INS_SHC1,0.019069068,0.36009964,0.052954976,0.99478704,0.97598875,0.8530402751827841,0.8673651691703971,0.9959368388771374,0.9019975882758223,1.1041457891044708,3506,687,0.04582403600215912,0.24844542145729065,0.18444307148456573,0.5393070578575134,0.9028938412666321,0.502500999104268,0.9592307692307691,0.7108805638782977,0.5271147968867644,1.3486257036927956,20.0,5.0,hap1+INS_SHC1,hap1+INS,SHC1,True,False,1
hap1+INS_SRF,0.01905243,0.37404728,0.050935883,0.9937526,0.97763085,0.8481590660225584,0.8675816559584574,0.9948688274926029,0.8932533756283842,1.113758822117783,3447,680,0.06691819429397583,0.9815049767494202,0.0681791678071022,-0.1142268180847168,0.9813427329063416,0.019245579220820083,0.953076923076923,0.7611469360840091,0.5030604774000219,1.513032667598657,20.0,5.0,hap1+INS_SRF,hap1+INS,SRF,True,False,1
hap1+TNFA_CREB1,0.022417791,0.40973136,0.05471339,0.9927035,0.97308254,0.8340924697052337,0.8824238595946593,0.9943196665567677,0.8896465686005051,1.1176569456350773,3531,679,0.06776080280542374,0.4864597022533417,0.13929376006126404,0.7450261116027832,0.9047779440879822,0.6300963869155777,0.874505928853755,0.7150710149269905,0.34158171203108,2.0934112973294288,14.0,9.0,hap1+TNFA_CREB1,hap1+TNFA,CREB1,True,False,1
hap1+TNFA_MAP3K14,0.016414804,0.40368956,0.04066195,0.9946973,0.9806107,0.8544095006389153,0.9013026434515369,0.9958562582601511,0.8904591408484801,1.1183626654797914,3655,557,0.040335044264793396,0.22277525067329407,0.18105711042881012,0.9486719965934753,0.9733136296272278,0.19999999999999998,0.8999999999999998,0.982366866716841,0.5147812710837485,1.9083189733159935,5.0,0.0,hap1+TNFA_MAP3K14,hap1+TNFA,MAP3K14,True,False,1
hap1+TNFA_TNFRSF1A,0.02767218,0.41441527,0.06677404,0.9926598,0.9715621,0.8337362497883258,0.8404706352020667,0.9938655725138675,0.8813982952046973,1.1276009698691902,3395,766,0.16836608946323395,1.8536360263824463,0.09083017706871033,0.9365028738975525,0.976838231086731,0.8275599064952638,0.9776923076923076,0.8878779730842553,0.5102033381540683,1.7402433631591392,20.0,5.0,hap1+TNFA_TNFRSF1A,hap1+TNFA,TNFRSF1A,True,False,1
ht29+IFNB_ADAR,0.26457828,0.25688156,1.0299622,0.90537816,0.039287303,0.7840738205664018,0.144664293750781,0.9245823242238131,0.9272537103041341,0.9971190343585201,2341,1790,0.8942014575004578,0.8001089692115784,1.117599606513977,-0.010675545781850815,-0.25351330637931824,-0.0801542913680261,-0.15076923076923077,0.5690820011069572,0.5787379868790398,0.9833154450010195,13.0,12.0,ht29+IFNB_ADAR,ht29+IFNB,ADAR,False,True,1
ht29+IFNB_AKT1,0.25784048,0.24634379,1.0466692,0.91198754,0.009380952,0.8314283589027892,0.10713287799987677,0.9317008882779988,0.9348445277100121,0.9966372596310598,2320,1888,,,,,,,,,,,,,ht29+IFNB_AKT1,ht29+IFNB,AKT1,False,True,1
ht29+IFNB_BATF2,0.2550519,0.24343875,1.0477047,0.91298795,0.030024212,0.83049643022436,0.10892715076096472,0.9324242921760445,0.9353044903591373,0.9969205769748984,2334,1859,2.7534666061401367,1.5967985391616821,1.7243669033050537,,,,,,,,0.0,1.0,ht29+IFNB_BATF2,ht29+IFNB,BATF2,False,True,1
ht29+IFNB_BRD9,0.25168723,0.2442368,1.030505,0.9135845,0.04563828,0.8201294358419299,0.16456294591532777,0.9329408501941208,0.9348961948228974,0.997908490119433,2428,1771,,,,,,,,,,,,,ht29+IFNB_BRD9,ht29+IFNB,BRD9,False,False,1
ht29+IFNB_CEBPB,0.26001742,0.25429234,1.0225137,0.9098162,0.039643317,0.8128812434359349,0.18530096231877322,0.9293203366565728,0.9308803858495575,0.9983241142291757,2444,1691,0.7004111409187317,0.7854874134063721,0.8916898369789124,0.12198449671268463,0.18849246203899384,0.2925328041564653,0.3546153846153846,0.41997387257568186,0.42080368936811163,0.9980280192084916,15.0,10.0,ht29+IFNB_CEBPB,ht29+IFNB,CEBPB,False,True,1
ht29+IFNB_CEBPG,0.25560436,0.24812259,1.0301535,0.91273344,0.057474934,0.8260697122755359,0.08652179153016458,0.932281735501287,0.9342553617291024,0.9978874873951351,2233,1957,,,,,,,,,,,,,ht29+IFNB_CEBPG,ht29+IFNB,CEBPG,False,True,1
ht29+IFNB_CRKL,0.2528507,0.25300798,0.9993784,0.9119729,0.103211835,0.790594178262528,0.18124916384176115,0.9307031448069821,0.9305709086266287,1.0001421022075025,2415,1737,0.7646453976631165,0.8808015584945679,0.8681244850158691,-0.07119735330343246,0.3175096809864044,-0.1842662084480309,0.22153846153846157,0.6353342591518938,0.6190005314033318,1.0263872596547403,15.0,10.0,ht29+IFNB_CRKL,ht29+IFNB,CRKL,False,True,1
ht29+IFNB_DRAP1,0.25758067,0.24754448,1.040543,0.9121389,0.035833266,0.8204873591417946,0.09878819196506837,0.9316246456489351,0.9343610785136033,0.9970713325634012,2275,1906,0.7122340798377991,0.6098974347114563,1.1677931547164917,-0.1958005726337433,0.03773634135723114,0.07692307692307693,-0.1188811188811189,0.3245284738712262,0.30723436489719147,1.0562896308159466,6.0,6.0,ht29+IFNB_DRAP1,ht29+IFNB,DRAP1,False,True,1
ht29+IFNB_DTX3L,0.26352662,0.25158325,1.0474728,0.9100567,0.027802262,0.8227346027863827,0.05229901879899136,0.929804207978429,0.9328245735987345,0.9967621290156913,2160,2010,0.024698754772543907,0.010179498232901096,2.426323413848877,,,,,,,,1.0,0.0,ht29+IFNB_DTX3L,ht29+IFNB,DTX3L,False,True,1
ht29+IFNB_ELK1,0.26180664,0.24725717,1.0588435,0.91018677,-0.017645596,0.8293888169396801,0.12031599096223651,0.9302991407607554,0.9343437102047797,0.9956712188460733,2388,1806,0.021077653393149376,0.015476170927286148,1.3619424104690552,,,,,,,,0.0,1.0,ht29+IFNB_ELK1,ht29+IFNB,ELK1,False,True,1
ht29+IFNB_ETS1,0.25168177,0.24625395,1.0220416,0.91433895,0.06433989,0.8222789077577427,0.10699364695914838,0.9333749217610835,0.9348900411556501,0.9983793608575681,2286,1918,,,,,,,,,,,,,ht29+IFNB_ETS1,ht29+IFNB,ETS1,False,True,1
ht29+IFNB_ETS2,0.258975,0.24997686,1.0359958,0.9111875,0.030969117,0.8241624445681889,0.09960974128184256,0.9309774606682273,0.933322128773654,0.997487825442961,2296,1897,0.3664376735687256,0.4159868657588959,0.8808876276016235,0.0542830191552639,0.40666109323501587,0.15,0.43333333333333335,0.6238695955044349,0.6043179825658407,1.0323531873990925,6.0,3.0,ht29+IFNB_ETS2,ht29+IFNB,ETS2,False,True,1
ht29+IFNB_FOS,0.26291096,0.24915493,1.0552108,0.90909016,-0.023674248,0.8246261560232652,0.14934106874556874,0.9292518627364688,0.9330889974302088,0.995887707706009,2449,1739,1.030732274055481,0.9672659039497375,1.0656142234802246,0.45676499605178833,0.037611424922943115,0.6,-0.09999999999999999,0.8016763456724642,0.7511780246628496,1.0672255036111842,3.0,2.0,ht29+IFNB_FOS,ht29+IFNB,FOS,False,True,1
ht29+IFNB_H1F0,0.25599495,0.24649346,1.0385466,0.91307294,0.050752833,0.8193507951193967,0.06615477027616487,0.9323932176895319,0.9348839524501671,0.9973357818859684,2192,2030,,,,,,,,,,,,,ht29+IFNB_H1F0,ht29+IFNB,H1F0,False,True,1
ht29+IFNB_HERC5,0.25390634,0.24575041,1.0331879,0.9134765,0.055026077,0.8198855746940843,0.07651617444531109,0.9326402668913761,0.9348159210102417,0.9976726389977244,2188,2005,1.5018726587295532,0.180531844496727,8.319156646728516,,,,,,,,0.0,1.0,ht29+IFNB_HERC5,ht29+IFNB,HERC5,False,True,1
ht29+IFNB_HERC6,0.2527767,0.24479273,1.0326153,0.9136102,0.06466195,0.8116766307773732,0.08889941896947742,0.9324002198423665,0.9345052042291112,0.9977474877858159,2222,1971,0.4551609456539154,0.07218743115663528,6.3052659034729,0.8666778802871704,-0.16806739568710327,1.0,-0.5,0.9329884036852409,0.9821958970040716,0.949900530567349,1.0,2.0,ht29+IFNB_HERC6,ht29+IFNB,HERC6,False,True,1
ht29+IFNB_HES4,0.2542776,0.24880745,1.0219854,0.9132029,0.07499252,0.8219412383133518,0.10516488882981813,0.9323198323473515,0.9338403211247132,0.9983717893273977,2276,1913,,,,,,,,,,,,,ht29+IFNB_HES4,ht29+IFNB,HES4,False,True,1
ht29+IFNB_ID1,0.25131172,0.26784065,0.93828815,0.9019202,0.17261067,0.7540570857423458,0.3174877407908348,0.9208561493523988,0.9193945622162589,1.001589727845047,2693,1416,0.6903622150421143,0.9579017162322998,0.7207025289535522,0.28919845819473267,0.5852293372154236,0.289704948453226,0.6015384615384615,0.6999779935514767,0.7065512194595852,0.990696745363859,22.0,3.0,ht29+IFNB_ID1,ht29+IFNB,ID1,False,True,1
ht29+IFNB_ID2,0.25812903,0.24733083,1.043659,0.91167605,0.0154253375,0.8173316778714451,0.08322631241810151,0.9310206986347073,0.9339280329678591,0.9968869824756059,2230,1944,0.3764173090457916,0.19406379759311676,1.9396575689315796,0.5938098430633545,-0.5029070973396301,0.5333333333333333,-0.26666666666666666,0.8197556950071743,0.8251419891328732,0.9934722821082475,3.0,6.0,ht29+IFNB_ID2,ht29+IFNB,ID2,False,True,1
ht29+IFNB_ID3,0.25614917,0.25073984,1.0215734,0.9122717,0.06869473,0.8142658208735891,0.1136542219787597,0.9314526020550711,0.9329516141125263,0.998393258519756,2285,1885,0.5834562182426453,0.6037483215332031,0.9663897752761841,-0.19184666872024536,0.08959060907363892,-0.49999999999999994,-0.19999999999999998,0.7634392902594616,0.7477800410775737,1.0209409830721377,2.0,3.0,ht29+IFNB_ID3,ht29+IFNB,ID3,False,True,1
ht29+IFNB_IFI16,0.2704259,0.26444334,1.0226232,0.9023458,0.09885989,0.7594033358661626,0.28756574478681246,0.9224962486504267,0.9241256734473112,0.9982367930642959,2689,1432,0.7732477784156799,1.125799298286438,0.6868433356285095,0.20716732740402222,0.2744230329990387,0.18503558718894125,0.20846153846153848,0.7234521849903548,0.7848277474153835,0.9217974101614622,22.0,3.0,ht29+IFNB_IFI16,ht29+IFNB,IFI16,False,True,1
ht29+IFNB_IFNAR1,0.2499602,0.23396067,1.0683855,0.91382027,-0.035577103,0.8235710621754028,0.06583536987526412,0.9328234371772117,0.9371700968274483,0.9953619309184628,2244,1957,0.7850837707519531,0.6712114214897156,1.169651985168457,0.6799314022064209,0.48301371932029724,0.6361538461538461,0.3915384615384615,0.9700569555136139,0.9625104601190593,1.0078404294885492,9.0,16.0,ht29+IFNB_IFNAR1,ht29+IFNB,IFNAR1,False,True,1
ht29+IFNB_IFNAR2,0.24287207,0.2309529,1.0516087,0.9162733,0.006575832,0.830024924540848,0.09986936773599106,0.9347682783243032,0.9380681310123272,0.9964822888882677,2293,1894,0.5985392332077026,0.38126659393310547,1.5698705911636353,0.8333679437637329,0.343458354473114,0.7661538461538462,0.2953846153846154,0.9765958139783185,0.9768614428520126,0.9997280792730251,11.0,14.0,ht29+IFNB_IFNAR2,ht29+IFNB,IFNAR2,False,True,1
ht29+IFNB_IRF1,0.25624615,0.24412939,1.0496325,0.9124519,-0.012520325,0.8276463220390343,0.09960587350121344,0.9322014003179724,0.9354485828024512,0.9965287429537273,2282,1934,0.4016803801059723,0.5016100406646729,0.8007822036743164,0.870335042476654,0.750159740447998,0.39999999999999997,0.19999999999999998,0.8928147717968654,0.8832837549322697,1.0107904360420696,1.0,3.0,ht29+IFNB_IRF1,ht29+IFNB,IRF1,False,True,1
ht29+IFNB_IRF3,0.26901168,0.25036952,1.0744586,0.90558195,-0.036718503,0.8027406189567164,0.1536954444240498,0.9259537790696899,0.9312554379506993,0.9943069767273777,2433,1712,0.5653873085975647,0.7337285876274109,0.7705673575401306,0.20283374190330505,0.6592085957527161,0.10384615384615385,0.43692307692307686,0.6222286075956005,0.6280531481295654,0.9907260387893745,18.0,7.0,ht29+IFNB_IRF3,ht29+IFNB,IRF3,False,False,1
ht29+IFNB_IRF7,0.25927988,0.24457265,1.0601344,0.9109685,-0.023697082,0.8341797211065894,0.11145722634911631,0.9309326914098288,0.9348739893495582,0.9957841399112285,2347,1841,,,,,,,,,,,,,ht29+IFNB_IRF7,ht29+IFNB,IRF7,False,True,1
ht29+IFNB_IRF9,0.25909492,0.24598652,1.053289,0.9096358,0.0052077686,0.8036137463342808,0.1934044359456858,0.929229466399461,0.9328711550357125,0.9960962576486653,2503,1641,0.33289268612861633,0.38302555680274963,0.8691135048866272,-0.06502202153205872,0.22632305324077606,-0.16349298244345123,0.2976923076923077,0.5089546042576231,0.5176987321808539,0.9831096207510583,17.0,8.0,ht29+IFNB_IRF9,ht29+IFNB,IRF9,False,True,1
